"","WinIndex","WinBAH","WinTrade","AnnRetIndex","AnnRetBAH","AnnRetTrade","AnnSharpeIndex","AnnSharpeBAH","AnnSharpeTrade","MaxDDIndex","MaxDDBAH","MaxDDTrade","Accuracy","Precision","Recall"
"600000",0.518259129564782,0.49045899948427,0.564150943396226,0.0323722047978191,0.116007820828792,0.447159176642037,0.133882234305425,0.301594370651775,1.67969959595653,0.470345986288784,0.656206994261749,0.392211164794882,0.517714285714286,0.570786516853933,0.523711340206186
"600008",0.524262131065533,0.514033264033264,0.549936788874842,0.0849541485767716,0.208078538005892,0.520786796672355,0.354949351241287,0.439036808137684,1.17593536617096,0.466961388379848,0.672897196261683,0.672897196261683,0.516,0.85373781148429,0.525333333333333
"600009",0.520260130065032,0.524742268041237,0.556619718309859,0.058481510682966,0.237869268471954,0.551870570867147,0.246837711086017,0.658295655696569,1.62447848666566,0.466961388379848,0.519241494701617,0.417328890028198,0.531428571428571,0.966101694915254,0.536470588235294
"600010",0.52376188094047,0.495212765957447,0.551752921535893,0.0552676992121445,0.176501238162727,0.428541923540002,0.225477311198389,0.384254393900636,1.11011118407192,0.466961388379848,0.630494505494506,0.632538875942682,0.521714285714286,0.673202614379085,0.535064935064935
"600011",0.51775887943972,0.497635312664214,0.550759392486011,0.0570061081532778,0.102825024761761,0.350745516955981,0.239527344202974,0.245382198650801,1.02814786101548,0.466961388379848,0.640944881889764,0.542503863987635,0.517714285714286,0.691803278688525,0.529707112970711
"600015",0.521260630315158,0.504397309881014,0.54144385026738,0.0699233824694694,0.189349568827211,0.486943828428009,0.294308500751155,0.495346410436094,1.47807344234707,0.466961388379848,0.508270444073677,0.442262831055156,0.507428571428571,0.805524861878453,0.515194346289753
"600016",0.518759379689845,0.498669505055881,0.536684782608696,0.0652741842412537,0.193578344060533,0.403345206669187,0.274610717067078,0.543042719473491,1.33414815677334,0.466961388379848,0.431478968792403,0.554868957423065,0.514285714285714,0.817589576547231,0.524738675958188
"600018",0.52176088044022,0.505417118093174,0.543356207111666,0.042706748080717,0.125171711271165,0.432923013472608,0.174031003992838,0.296682962500037,1.08535063359764,0.466961388379848,0.722548197820621,0.590291262135923,0.535428571428571,0.915094339622642,0.54392523364486
"600019",0.524262131065533,0.506410256410256,0.549370444002651,0.0695358322742385,0.151192398533441,0.543375694655225,0.28103415737092,0.385797266900195,1.50841284280258,0.466961388379848,0.654499540863177,0.516949152542373,0.527428571428571,0.842274678111588,0.535836177474403
"600021",0.525262631315658,0.501054852320675,0.538512616201859,0.0726329271703954,0.243698143241873,0.49105050335314,0.292796198342775,0.503920059669138,1.06898626496997,0.466961388379848,0.72787477423239,0.739130980756554,0.512,0.826039387308534,0.520689655172414
"600028",0.51975987993997,0.486544671689989,0.531225296442688,0.0617469379184698,0.0325699153245477,0.262895022480508,0.260407994791847,0.103172496554328,1.01836193574317,0.466961388379848,0.657538356404123,0.525357599284983,0.505142857142857,0.704864864864865,0.523694779116466
"600029",0.521260630315158,0.500783289817232,0.590566037735849,0.0741936111441656,0.222244304323173,0.622505002076311,0.310586905039048,0.498740949260422,1.59914256123002,0.466961388379848,0.834299917149959,0.639593908629442,0.528,0.563616071428571,0.537234042553192
"600030",0.522261130565283,0.485466598674146,0.579119086460033,0.0701000731603219,0.124913764075681,0.389469060931111,0.294851879534479,0.278704721341321,1.46916441650637,0.466961388379848,0.660651984300044,0.444559529001309,0.497142857142857,0.280092592592593,0.484
"600031",0.520760380190095,0.486139630390144,0.557547169811321,0.0585780686357895,0.137039410652192,0.483603432447964,0.24645345111843,0.326835531498908,1.43254745710689,0.466961388379848,0.752720612003016,0.670967741935483,0.517142857142857,0.568807339449541,0.513989637305699
"600036",0.520760380190095,0.492307692307692,0.558115183246073,0.0537559613726099,0.187949833410824,0.427445553511142,0.225387764839484,0.515639756957608,1.63494649965327,0.466961388379848,0.576766304347826,0.399079556161683,0.499428571428571,0.482326111744584,0.500591715976331
"600038",0.523261630815408,0.524120603015075,0.55464824120603,0.0610787849824785,0.261932500682308,0.547778856837338,0.249044654566593,0.535617909692573,1.23678573410074,0.486068211852279,0.641992294991745,0.642207012230312,0.502285714285714,0.822562979189485,0.514383561643836
"600048",0.518759379689845,0.502325581395349,0.548257372654156,0.0510815867573175,0.212361034870124,0.596323378580962,0.214313658468606,0.425478200335448,1.39123699097206,0.466961388379848,0.628072683169818,0.484888027699461,0.515428571428571,0.810869565217391,0.525352112676056
