"","WinIndex","WinBAH","WinTrade","AnnRetIndex","AnnRetBAH","AnnRetTrade","AnnSharpeIndex","AnnSharpeBAH","AnnSharpeTrade","MaxDDIndex","MaxDDBAH","MaxDDTrade","Accuracy","Precision","Recall"
"600000",0.518259129564782,0.49045899948427,0.557729941291585,0.0323722047978191,0.116007820828792,0.41281922276937,0.133882234305425,0.301594370651775,1.55193364147765,0.470345986288784,0.656206994261749,0.454852978715723,0.509142857142857,0.542696629213483,0.516577540106952
"600008",0.524262131065533,0.514033264033264,0.550733886407147,0.0849541485767716,0.208078538005892,0.521621134573371,0.354949351241287,0.439036808137684,1.17950353817715,0.466961388379848,0.672897196261683,0.672897196261683,0.516571428571429,0.846153846153846,0.525925925925926
"600009",0.520260130065032,0.524742268041237,0.556550951847704,0.058481510682966,0.237869268471954,0.557570452796744,0.246837711086017,0.658295655696569,1.6360227220603,0.466961388379848,0.519241494701617,0.417328890028198,0.531428571428571,0.971398305084746,0.53625730994152
"600010",0.52376188094047,0.495212765957447,0.542236524537409,0.0552676992121445,0.176501238162727,0.371947803199943,0.225477311198389,0.384254393900636,0.956560268647313,0.466961388379848,0.630494505494506,0.656025773240102,0.510857142857143,0.687363834422658,0.525833333333333
"600011",0.51775887943972,0.497635312664214,0.552238805970149,0.0570061081532778,0.102825024761761,0.347259564071807,0.239527344202974,0.245382198650801,1.01609823683033,0.466961388379848,0.640944881889764,0.542503863987635,0.514285714285714,0.66120218579235,0.528384279475983
"600015",0.521260630315158,0.504397309881014,0.545394736842105,0.0699233824694694,0.189349568827211,0.506373489024852,0.294308500751155,0.495346410436094,1.51551107910627,0.466961388379848,0.508270444073677,0.419092316740885,0.516,0.827624309392265,0.520138888888889
"600016",0.518759379689845,0.498669505055881,0.535117056856187,0.0652741842412537,0.193578344060533,0.394417495038781,0.274610717067078,0.543042719473491,1.28605458766665,0.466961388379848,0.431478968792403,0.565559972225548,0.513714285714286,0.830618892508143,0.523972602739726
"600018",0.52176088044022,0.505417118093174,0.543331284572833,0.042706748080717,0.125171711271165,0.466123872384896,0.174031003992838,0.296682962500037,1.16307562009015,0.466961388379848,0.722548197820621,0.5556119688223,0.54,0.935010482180293,0.545565749235474
"600019",0.524262131065533,0.506410256410256,0.549267643142477,0.0695358322742385,0.151192398533441,0.547706385795008,0.28103415737092,0.385797266900195,1.52444817195286,0.466961388379848,0.654499540863177,0.516949152542373,0.525142857142857,0.834763948497854,0.534707903780069
"600021",0.525262631315658,0.501054852320675,0.536271186440678,0.0726329271703954,0.243698143241873,0.490182798138359,0.292796198342775,0.503920059669138,1.07275524310365,0.466961388379848,0.72787477423239,0.768558308693099,0.507428571428571,0.805251641137856,0.51830985915493
"600028",0.51975987993997,0.486544671689989,0.539398862713241,0.0617469379184698,0.0325699153245477,0.299731824466156,0.260407994791847,0.103172496554328,1.17298455366318,0.466961388379848,0.657538356404123,0.521027167845181,0.517714285714286,0.70054054054054,0.533333333333333
"600029",0.521260630315158,0.500783289817232,0.58785046728972,0.0741936111441656,0.222244304323173,0.614962827262129,0.310586905039048,0.498740949260422,1.57274581577838,0.466961388379848,0.834299917149959,0.639593908629442,0.525714285714286,0.566964285714286,0.534736842105263
"600030",0.522261130565283,0.485466598674146,0.564254062038405,0.0701000731603219,0.124913764075681,0.450997449853979,0.294851879534479,0.278704721341321,1.62575442931962,0.466961388379848,0.660651984300044,0.392226341037942,0.492,0.3125,0.47787610619469
"600031",0.520760380190095,0.486139630390144,0.560721062618596,0.0585780686357895,0.137039410652192,0.503022152286032,0.24645345111843,0.326835531498908,1.47776801735186,0.466961388379848,0.752720612003016,0.670967741935483,0.521142857142857,0.569954128440367,0.517708333333333
"600036",0.520760380190095,0.492307692307692,0.566462167689162,0.0537559613726099,0.187949833410824,0.511320787761261,0.225387764839484,0.515639756957608,1.88913664018138,0.466961388379848,0.576766304347826,0.372471882909471,0.511428571428571,0.508551881413911,0.512643678160919
"600038",0.523261630815408,0.524120603015075,0.555268261150614,0.0610787849824785,0.261932500682308,0.566773281657537,0.249044654566593,0.535617909692573,1.29391214413925,0.486068211852279,0.641992294991745,0.606233965228413,0.500571428571429,0.796276013143483,0.513780918727915
