"","WinIndex","WinBAH","WinTrade","AnnRetIndex","AnnRetBAH","AnnRetTrade","AnnSharpeIndex","AnnSharpeBAH","AnnSharpeTrade","MaxDDIndex","MaxDDBAH","MaxDDTrade","Accuracy","Precision","Recall"
"600000",0.518259129564782,0.49045899948427,0.56553911205074,0.0323722047978191,0.116007820828792,0.490855334081048,0.133882234305425,0.301594370651775,1.80933243949177,0.470345986288784,0.656206994261749,0.531909560634517,0.512571428571429,0.503370786516854,0.521536670547148
"600008",0.524262131065533,0.514033264033264,0.570837642192347,0.0849541485767716,0.208078538005892,0.312910088280806,0.354949351241287,0.439036808137684,0.950118350704727,0.466961388379848,0.672897196261683,0.652999260843041,0.497142857142857,0.496208017334778,0.524627720504009
"600009",0.520260130065032,0.524742268041237,0.58759842519685,0.058481510682966,0.237869268471954,0.535831904419238,0.246837711086017,0.658295655696569,2.05705780567607,0.466961388379848,0.519241494701617,0.323048717446082,0.506285714285714,0.528601694915254,0.543572984749455
"600010",0.52376188094047,0.495212765957447,0.560267857142857,0.0552676992121445,0.176501238162727,0.382189100322085,0.225477311198389,0.384254393900636,1.25592610602344,0.466961388379848,0.630494505494506,0.517152001345909,0.5,0.4760348583878,0.525872442839952
"600011",0.51775887943972,0.497635312664214,0.545755237045204,0.0570061081532778,0.102825024761761,0.278058686612739,0.239527344202974,0.245382198650801,1.02256230787057,0.466961388379848,0.640944881889764,0.488544173132917,0.481142857142857,0.45792349726776,0.504211793020457
"600015",0.521260630315158,0.504397309881014,0.566037735849057,0.0699233824694694,0.189349568827211,0.430644842123344,0.294308500751155,0.495346410436094,1.53960954385874,0.466961388379848,0.508270444073677,0.438073358581924,0.496571428571429,0.483977900552486,0.514084507042254
"600016",0.518759379689845,0.498669505055881,0.559652928416486,0.0652741842412537,0.193578344060533,0.364320869025674,0.274610717067078,0.543042719473491,1.43598769635754,0.466961388379848,0.431478968792403,0.370113112252663,0.496571428571429,0.484256243213898,0.523474178403756
"600018",0.52176088044022,0.505417118093174,0.574660633484163,0.042706748080717,0.125171711271165,0.398872109935525,0.174031003992838,0.296682962500037,1.26178414583959,0.466961388379848,0.722548197820621,0.446633776878026,0.503428571428571,0.483228511530398,0.550776583034648
"600019",0.524262131065533,0.506410256410256,0.56057268722467,0.0695358322742385,0.151192398533441,0.335790046580685,0.28103415737092,0.385797266900195,1.24989924761718,0.466961388379848,0.654499540863177,0.721681775263984,0.488,0.466738197424893,0.52158273381295
"600021",0.525262631315658,0.501054852320675,0.554962646744931,0.0726329271703954,0.243698143241873,0.309048081464092,0.292796198342775,0.503920059669138,0.95734131922051,0.466961388379848,0.72787477423239,0.564209707231758,0.484,0.468271334792123,0.506508875739645
"600028",0.51975987993997,0.486544671689989,0.552879581151832,0.0617469379184698,0.0325699153245477,0.274376849261877,0.260407994791847,0.103172496554328,1.21298915705649,0.466961388379848,0.657538356404123,0.357069892064612,0.506857142857143,0.528648648648649,0.533842794759825
"600029",0.521260630315158,0.500783289817232,0.558070866141732,0.0741936111441656,0.222244304323173,0.473238065667611,0.310586905039048,0.498740949260422,1.49497669688811,0.466961388379848,0.834299917149959,0.635707569931482,0.496571428571429,0.517857142857143,0.508214676889376
"600030",0.522261130565283,0.485466598674146,0.55,0.0701000731603219,0.124913764075681,0.40623076280337,0.294851879534479,0.278704721341321,1.3573685846361,0.466961388379848,0.660651984300044,0.455039038521984,0.501714285714286,0.490740740740741,0.495327102803738
"600031",0.520760380190095,0.486139630390144,0.55079006772009,0.0585780686357895,0.137039410652192,0.339092120722835,0.24645345111843,0.326835531498908,1.2095002406349,0.466961388379848,0.752720612003016,0.587261779414366,0.494285714285714,0.44151376146789,0.491698595146871
"600036",0.520760380190095,0.492307692307692,0.542471042471042,0.0537559613726099,0.187949833410824,0.413092516985243,0.225387764839484,0.515639756957608,1.54225696339773,0.466961388379848,0.576766304347826,0.401860223505374,0.489714285714286,0.522234891676169,0.491416309012876
"600038",0.523261630815408,0.524120603015075,0.574833174451859,0.0610787849824785,0.261932500682308,0.515431408591087,0.249044654566593,0.535617909692573,1.38331656954918,0.486068211852279,0.641992294991745,0.670462965949145,0.493142857142857,0.51697699890471,0.514161220043573
"600048",0.518759379689845,0.502325581395349,0.555198285101822,0.0510815867573175,0.212361034870124,0.355186186846224,0.214313658468606,0.425478200335448,0.993156039652467,0.466961388379848,0.628072683169818,0.736619157444037,0.483428571428571,0.468478260869565,0.509456264775414
"600050",0.524262131065533,0.481026189203634,0.549234135667396,0.0656263630005375,0.0714699064420743,0.333886499006992,0.264914019520884,0.189793953948202,1.1904132201026,0.466961388379848,0.641055192726342,0.632572499982299,0.497142857142857,0.482300884955752,0.514150943396226
"600061",0.52776388194097,0.517382413087935,0.572340425531915,0.097196818860554,0.278994792976683,0.370044232356151,0.409601340450245,0.527075840580659,1.01798792807643,0.417308438286475,0.775834037848735,0.807092559835343,0.487428571428571,0.454244762954796,0.506142506142506
"600066",0.520760380190095,0.510908168442415,0.575442247658689,0.0333090765913118,0.844998928133246,1.83193562028929,0.136461575607701,0.880875853102339,2.46826369819899,0.466961388379848,0.914425427872861,0.602748593204781,0.497142857142857,0.476718403547672,0.513126491646778
