"","WinIndex","WinBAH","WinTrade","AnnRetIndex","AnnRetBAH","AnnRetTrade","AnnSharpeIndex","AnnSharpeBAH","AnnSharpeTrade","MaxDDIndex","MaxDDBAH","MaxDDTrade","Accuracy","Precision","Recall"
"600000",0.518259129564782,0.49045899948427,0.566418703506908,0.0323722047978191,0.116007820828792,0.45022850005255,0.133882234305425,0.301594370651775,1.60054693853827,0.470345986288784,0.656206994261749,0.486022169445705,0.510857142857143,0.496629213483146,0.52
"600008",0.524262131065533,0.514033264033264,0.596114519427403,0.0849541485767716,0.208078538005892,0.536363267004929,0.354949351241287,0.439036808137684,1.50139119061739,0.466961388379848,0.672897196261683,0.541081141081141,0.526857142857143,0.530877573131094,0.553672316384181
"600009",0.520260130065032,0.524742268041237,0.594309799789252,0.058481510682966,0.237869268471954,0.454315851407701,0.246837711086017,0.658295655696569,1.68654703181964,0.466961388379848,0.519241494701617,0.378669107182426,0.502285714285714,0.486228813559322,0.543195266272189
"600010",0.52376188094047,0.495212765957447,0.563617245005258,0.0552676992121445,0.176501238162727,0.379138426231265,0.225477311198389,0.384254393900636,1.18205056748545,0.466961388379848,0.630494505494506,0.466881501540835,0.514857142857143,0.52723311546841,0.538375973303671
"600011",0.51775887943972,0.497635312664214,0.573208722741433,0.0570061081532778,0.102825024761761,0.363031745810092,0.239527344202974,0.245382198650801,1.20598428079042,0.466961388379848,0.640944881889764,0.578372231318897,0.516,0.523497267759563,0.538202247191011
"600015",0.521260630315158,0.504397309881014,0.554054054054054,0.0699233824694694,0.189349568827211,0.408273208589932,0.294308500751155,0.495346410436094,1.4760663425662,0.466961388379848,0.508270444073677,0.501244175436641,0.481142857142857,0.470718232044199,0.498245614035088
"600016",0.518759379689845,0.498669505055881,0.576795580110497,0.0652741842412537,0.193578344060533,0.372024566246613,0.274610717067078,0.543042719473491,1.60988690695217,0.466961388379848,0.431478968792403,0.502012643065998,0.514857142857143,0.494028230184582,0.542959427207637
"600018",0.52176088044022,0.505417118093174,0.579117330462863,0.042706748080717,0.125171711271165,0.345344640792024,0.174031003992838,0.296682962500037,1.15053887073917,0.466961388379848,0.722548197820621,0.580403245032917,0.507428571428571,0.506289308176101,0.552631578947368
"600019",0.524262131065533,0.506410256410256,0.559760956175299,0.0695358322742385,0.151192398533441,0.456537346102094,0.28103415737092,0.385797266900195,1.59584489650762,0.466961388379848,0.654499540863177,0.388553734191034,0.488571428571429,0.513948497854077,0.520086862106406
"600021",0.525262631315658,0.501054852320675,0.580021482277121,0.0726329271703954,0.243698143241873,0.43358520827135,0.292796198342775,0.503920059669138,1.33291905001625,0.466961388379848,0.72787477423239,0.569900416164075,0.515428571428571,0.5,0.538915094339623
"600028",0.51975987993997,0.486544671689989,0.55926724137931,0.0617469379184698,0.0325699153245477,0.211513535611029,0.260407994791847,0.103172496554328,0.944507919835816,0.466961388379848,0.657538356404123,0.632742990793446,0.504,0.503783783783784,0.532571428571429
"600029",0.521260630315158,0.500783289817232,0.560199004975124,0.0741936111441656,0.222244304323173,0.395454106204107,0.310586905039048,0.498740949260422,1.19609473901,0.466961388379848,0.834299917149959,0.639102119507312,0.501714285714286,0.520089285714286,0.513215859030837
"600030",0.522261130565283,0.485466598674146,0.585034013605442,0.0701000731603219,0.124913764075681,0.452608084499584,0.294851879534479,0.278704721341321,1.48425107411866,0.466961388379848,0.660651984300044,0.522507032408,0.532,0.475694444444444,0.528957528957529
"600031",0.520760380190095,0.486139630390144,0.569903948772679,0.0585780686357895,0.137039410652192,0.40791718598299,0.24645345111843,0.326835531498908,1.3669963607842,0.466961388379848,0.752720612003016,0.389537492319303,0.514857142857143,0.488532110091743,0.513872135102533
"600036",0.520760380190095,0.492307692307692,0.555194805194805,0.0537559613726099,0.187949833410824,0.363946481037899,0.225387764839484,0.515639756957608,1.47729553729227,0.466961388379848,0.576766304347826,0.546222785642881,0.496,0.462941847206385,0.496940024479804
"600038",0.523261630815408,0.524120603015075,0.600818833162743,0.0610787849824785,0.261932500682308,0.464394520617648,0.249044654566593,0.535617909692573,1.31315511524766,0.486068211852279,0.641992294991745,0.538128805110342,0.514857142857143,0.497261774370208,0.537914691943128
"600048",0.518759379689845,0.502325581395349,0.574837310195228,0.0510815867573175,0.212361034870124,0.50972370782577,0.214313658468606,0.425478200335448,1.46069846057534,0.466961388379848,0.628072683169818,0.585717767458825,0.506857142857143,0.48804347826087,0.533888228299643
"600050",0.524262131065533,0.481026189203634,0.554968287526427,0.0656263630005375,0.0714699064420743,0.279012101208867,0.264914019520884,0.189793953948202,1.07002379152148,0.466961388379848,0.641055192726342,0.358354593150849,0.507428571428571,0.51216814159292,0.523755656108597
"600061",0.52776388194097,0.517382413087935,0.58531746031746,0.097196818860554,0.278994792976683,0.548779753141192,0.409601340450245,0.527075840580659,1.43283624538886,0.417308438286475,0.775834037848735,0.74052659561568,0.509714285714286,0.514884233737597,0.527683615819209
"600066",0.520760380190095,0.510908168442415,0.592674805771365,0.0333090765913118,0.844998928133246,1.74430822003575,0.136461575607701,0.880875853102339,2.39199328511656,0.466961388379848,0.914425427872861,0.541049930737625,0.512571428571429,0.46119733924612,0.531289910600255
"600068",0.521260630315158,0.509100364014561,0.58051282051282,0.0540929875586396,0.103293295876395,0.427464149241877,0.222446951621215,0.232836613900504,1.35387680088731,0.466961388379848,0.790705563093623,0.605905615681907,0.512,0.51045104510451,0.531500572737686
"600074",0.534267133566783,0.527159855147439,0.610822060353798,0.108032716587757,0.246892205349895,0.724806574680898,0.3840888658693,0.450607203074978,1.85627160956972,0.678490428773199,0.729699666295884,0.596251598303974,0.522285714285714,0.518789144050104,0.569954128440367
"600085",0.51975987993997,0.512716174974568,0.587027027027027,0.060700368745292,0.305761975615465,0.478846136354151,0.25662214407363,0.746388426617755,1.61595700525673,0.466961388379848,0.494811320754717,0.440015131943645,0.505142857142857,0.461024498886414,0.520100502512563
"600089",0.519259629814907,0.504869297796002,0.584470094438615,0.0344493518770199,0.0365260994728345,0.281033943006668,0.144388988965589,0.092167198017839,0.969006311956801,0.536413142411898,0.748396732329179,0.716990864328357,0.514857142857143,0.501650165016502,0.535211267605634
"600100",0.52776388194097,0.526128868594622,0.616731517509728,0.0929269336728941,0.171723026552116,0.688410554769455,0.370167235975699,0.34008968132829,1.85363364802003,0.501458793934586,0.701557632398754,0.365201579799131,0.535428571428571,0.543572984749455,0.558790593505039
"600104",0.52176088044022,0.518839103869654,0.585929648241206,0.0389609477590085,0.384081175783534,0.81197779811449,0.159867789400493,0.687765279068025,2.06562609782839,0.525859035957975,0.659519168291098,0.462542135576679,0.504571428571429,0.51024811218986,0.533860045146727
"600109",0.518759379689845,0.495678698525674,0.570145903479237,0.0547710707585872,0.0994385054642383,0.339367420169792,0.230745014847617,0.205525070956667,1.08116304314054,0.442601904712367,0.714199395770393,0.68364871589526,0.504,0.44634703196347,0.505167958656331
"600111",0.518759379689845,0.502026342451874,0.59500542888165,0.0525564575805433,0.226442316315101,0.541624312703914,0.22124869189829,0.466402408177175,1.65006569686532,0.476327918433257,0.644784667914967,0.661593799952578,0.522857142857143,0.475,0.528445006321112
"600115",0.51975987993997,0.485971413446268,0.554272517321016,0.0485883907381855,0.145675328115811,0.355004052298317,0.205688225517245,0.337899685020105,1.19883312233123,0.444213074290361,0.775700934579439,0.588728253561015,0.494857142857143,0.441704035874439,0.505128205128205
"600118",0.518759379689845,0.533872598584429,0.60586011342155,0.0478555844753448,0.261615918210092,0.482968631869047,0.201359512612994,0.540488668635788,1.34993579973193,0.471025119323899,0.678530129770013,0.645643102390683,0.519428571428571,0.546038543897216,0.550161812297735
"600153",0.529764882441221,0.523316062176166,0.573543928923988,0.171385432423261,0.442243384025399,0.884485704812733,0.724215045480828,0.799806456431632,2.14533397065874,0.457226656904769,0.597502014504432,0.518020569646552,0.491428571428571,0.509110396570204,0.523704520396913
