"","ATR","ADX","OBV","WR","RSI","CMF","BandPer","BandWid","CO","DIS","EOM","FI","MAO","MFI","MI","MOM","NCO","PO","PSY","RMI","ROC","SROC","SONAR","SONSIG","TRIX","VMA","VOS","VROC","Return","Sigma","CCI","RSV","Kvalue","Dvalue","Jvalue","MACD","AD","VOLA","NBIAS","Ret","SMA_5","SMA_10","EMA_5","EMA_10","Label"
"2009-06-25",0.318025806511145,0.71814783532538,0.166928920992447,0.299180327868854,0.651129027924739,0.799655992944066,0.546319849807247,0.643984426015993,0.410382321797751,0.602735375801494,0.566504856621068,0.314958231042772,0.685371981639715,0.663033612368521,0.0887351286053849,0.453403612790858,0.573348801072049,0.510574312199204,0.444444444444444,1.26205209352252e-12,0.716506738289476,0.219539533968302,0.677465898579254,0.659255656693612,0.792922896328551,0.177513284969442,0.496826084452742,0.498557446741363,0.706668464036557,0.429706907262295,0.501747447124373,0.700819672131147,0.823444470636235,0.906077148519248,0.644396165985957,0.762972429794583,0.19890851024948,0.180319703857996,0.381001016748809,0.504249009121368,0.470228980913382,0.48495513924975,0.472333871240703,0.479792346006299,1
"2009-06-26",0.310029509411801,0.723311297267657,0.168428571007671,0.274336283185841,0.66945801257432,0.817565093345603,0.549085136402912,0.626481318461278,0.393905799049475,0.603072198445398,0.566287772432939,0.335270975636285,0.683248950412893,0.666370027951248,0.0851704812642068,0.344394433750461,0.503182647620676,0.464177549273545,0.555555555555556,1.262077145492e-12,0.637352501433989,0.238074634028506,0.67868675052842,0.665567449027872,0.779967497546818,0.180734852474955,0.453025870177311,0.503413056792011,0.688698485858231,0.427655339465091,0.497528661069528,0.725663716814159,0.800610598196769,0.880960001592355,0.630103789220312,0.748047057180332,0.200584079940618,0.153679896624777,0.410951344408514,0.546688931267329,0.467744417817012,0.489343472588766,0.471967694867037,0.481144311320249,1
"2009-06-30",0.315776847951954,0.733471754902495,0.170239600371734,0.23394495412844,0.687606851355701,0.821167525535465,0.551601894865474,0.592474600132537,0.371187040300498,0.599648469873484,0.581907282549021,0.339395733663467,0.678967206762159,0.668269112328762,0.0810676545232114,0.32472576824843,0.492045162945855,0.457471649238078,0.555555555555556,1.26207272219673e-12,0.624687103950743,0.251366698585057,0.681340994456331,0.671179594836579,0.765337972226617,0.183266699563639,0.425587534378239,0.475605932572769,0.688924199226806,0.4276421212392,0.520953188626749,0.76605504587156,0.799971966182516,0.86398531554289,0.649287162783538,0.736835327799762,0.199168136640663,0.133715254766666,0.439768005732966,0.546295373585019,0.466317115612714,0.488849785088126,0.473690094771276,0.483367679107849,1
"2009-07-01",0.322273839345171,0.752619379948713,0.173749807419949,0.0379403794037911,0.781801260141907,0.856445660657967,0.622069551871318,0.555947523616866,0.404825409223849,0.686042587002227,0.605143128134953,0.380918689924182,0.687700179749802,0.677609417058173,0.0791829258178539,0.425698333841208,0.592839399252987,0.487718228588996,0.555555555555556,1.26207826798159e-12,0.720926309829485,0.236564932136883,0.693882179289445,0.678328100447682,0.757707468456328,0.1923261081263,0.453273097741947,0.516394901275968,0.671184846287902,0.402276837000032,0.634006941004524,0.96205962059621,0.870316867194727,0.87799455432252,0.769581772520212,0.748715894742445,0.207235596318039,0.166175957118581,0.574759879222158,0.732473210580745,0.472396365742131,0.49065997259047,0.487620725037532,0.492448691474723,1
"2009-07-02",0.309029972274383,0.772116397810555,0.175901123912315,0.0947368421052608,0.783981941394047,0.838365916780866,0.613953799671999,0.51684657291872,0.406197118005099,0.662265094241679,0.599786418079841,0.378152892939642,0.671242227592293,0.675978699277406,0.0806514906522182,0.44465098029791,0.48369204943974,0.53516244129278,0.666666666666667,1.2621265853804e-12,0.61105356783905,0.229438059130468,0.705240471358771,0.686454915184977,0.753512821302629,0.195437287435743,0.435020912930751,0.446701349579381,0.649233497704056,0.401962635248802,0.711288738951561,0.90526315789474,0.896706176589162,0.896834772859481,0.798360430194956,0.754886361950952,0.206606941206626,0.159448715878521,0.556234357976356,0.516790757306546,0.482281755083009,0.493649524677675,0.497265360515645,0.500081740565603,1
"2009-07-03",0.310279393696155,0.786730905853599,0.177555673741053,0.0405904059040591,0.801092394277136,0.858716642142143,0.627475163711853,0.462623791356043,0.417160911951827,0.658138243574189,0.564722667950321,0.338250130558692,0.650306285200058,0.713237820676458,0.0840933271482033,0.453084629339139,0.46809957089499,0.582576914449555,0.777777777777778,1.26197184567279e-12,0.595528153596023,0.222766785336838,0.715288676177207,0.695086632690227,0.751994543660406,0.198674212034709,0.405110651578672,0.495441829209166,0.685266998649863,0.38959908424891,0.70263967101608,0.959409594095942,0.933849505412641,0.922767325734487,0.839571219999986,0.760996032591655,0.209861868699379,0.159443413863054,0.548371863203554,0.556834077035239,0.494017350985014,0.498257274683642,0.506466119414106,0.507901219131609,1
"2009-07-06",0.288289576672961,0.805833203795482,0.179102798970255,0.188953488372094,0.816066936908486,0.825983110585585,0.637940811054568,0.41932329901393,0.407796443977957,0.653858609847106,0.629127001900171,0.341323773144258,0.637728663226027,0.658920462876021,0.0838855548688548,0.467617838042264,0.505410144555641,0.627794139436241,0.777777777777778,1.26221267452277e-12,0.629566608697066,0.217206064053566,0.727673096057281,0.704617560766273,0.752333164725783,0.198736131139697,0.377008952811885,0.219401780592985,0.585084102527551,0.249191276525247,0.697481642704022,0.811046511627907,0.905042808489667,0.929684656150995,0.7750808231116,0.766426465291662,0.209187180037726,0.182106802703463,0.531818289866014,0.551824133548136,0.50607012515464,0.503221576773403,0.515102799117341,0.51572088349332,0
"2009-07-07",0.284291428123289,0.796341584036538,0.176829076652785,0.505813953488375,0.641707486880089,0.785536892309301,0.551125547185478,0.363172708843769,0.370009931458201,0.554544235437769,0.511936141113645,0.31483871141435,0.620039709768932,0.533824318980924,0.0815603556704972,0.40575578933044,0.460303331622616,0.647638734330253,0.666666666666667,1.26936658298977e-12,0.59003353334722,0.238107580259064,0.736704819634477,0.714157070236267,0.746278008261115,0.20221908729448,0.378014039131157,0.316527804363109,0.503857807982575,0.285678811887789,0.555585614722013,0.494186046511625,0.771430693392183,0.886192938882596,0.566912851798692,0.749590769934867,0.205004363029291,0.20194157117826,0.397873567326602,0.348100784323641,0.511197840481192,0.505141472609222,0.511117385311241,0.516583501424201,0
"2009-07-08",0.281292816711035,0.772084477278424,0.175178228724242,0.566860465116281,0.612773106985127,0.800650242744225,0.528212782533612,0.291351992435664,0.358281509244726,0.523387473542839,0.519545905201902,0.307933616472882,0.595821097244467,0.555818255696009,0.0807384771927887,0.434408720163212,0.440255859207937,0.617591002064535,0.555555555555556,1.26566938884501e-12,0.571264189506149,0.26157139658433,0.743078119100729,0.723139846662058,0.734464172956434,0.201298195586083,0.358466540814558,0.396865605686254,0.512905190130404,0.281330493182539,0.4807222418537,0.433139534883719,0.660314109075277,0.817194070752269,0.433302447158487,0.729863231896102,0.20657510037336,0.176802384124321,0.363511052071229,0.478494900894558,0.507656016492748,0.506457972610927,0.506583312445646,0.516222847852778,1
"2009-07-09",0.275295593886527,0.749560021003034,0.176583021277694,0.543604651162789,0.619608111617631,0.777471539711406,0.530335670267424,0.242985126550161,0.363261814973598,0.519120864488306,0.56683883513017,0.330872361305134,0.572672920632685,0.637253107472325,0.0816852526973817,0.44153470420857,0.443597104610385,0.575509510751686,0.666666666666667,1.26355068499204e-12,0.574331109550573,0.28102899816391,0.749015711321427,0.731584864709042,0.719328411889205,0.196045799706713,0.334155744379862,0.367126912995794,0.531068487888377,0.277266835577136,0.482066775903039,0.456395348837211,0.594633277975849,0.74754829591625,0.389058515885982,0.712738561506852,0.209012183986493,0.165896600289329,0.381591725452445,0.523149365849316,0.504325644682721,0.509858930948664,0.504275694469799,0.516334027421219,1
"2009-07-10",0.270297908199437,0.73266775650617,0.177878719972156,0.508720930232563,0.630256277120289,0.776203262757387,0.536884684540296,0.215210434728007,0.360014538877022,0.518917986354536,0.584377721651075,0.33531856610859,0.550532737838681,0.715260151902598,0.0811788082569326,0.434952414850424,0.449722721181535,0.523677466925652,0.777777777777778,1.26362575909392e-12,0.579961170216014,0.296387522991067,0.755587496869808,0.739734127960297,0.702801271806618,0.190851474592156,0.310405741644762,0.377325971179185,0.529310695409509,0.277060953458505,0.50868285540311,0.491279069767437,0.563441394910656,0.689888022242724,0.397634890661396,0.698470121297793,0.208950502813154,0.170088415891401,0.402618060994343,0.529234520318095,0.499990875025223,0.513698722620303,0.503809928387728,0.517034382167531,0
"2009-07-13",0.266049875365411,0.706061568696408,0.176651144302754,0.697674418604657,0.535944197664115,0.771678444308794,0.430318688008981,0.169080178130516,0.334723700381257,0.464199829633706,0.543468568781771,0.327258588022994,0.531791189067446,0.647859409115169,0.0798735854586587,0.384644080357281,0.451393343882758,0.453402474401145,0.666666666666667,1.28948586758485e-12,0.582742764197594,0.32344870786537,0.754017242117221,0.745920637319305,0.682058459485241,0.189740147093774,0.288561903873271,0.347842381222316,0.496267207671894,0.293768617229755,0.441873253520168,0.302325581395343,0.474422060500152,0.619398940982935,0.308901822947318,0.674414648787699,0.205619525052258,0.182904211921499,0.359888016381686,0.4096881645162,0.490739842219589,0.515152358038851,0.497689252364787,0.51430653911091,1
"2009-07-14",0.257803693981713,0.685424115024788,0.177923510199711,0.488372093023258,0.603766176745784,0.646099296710646,0.540866950347995,0.163853061816851,0.338078811757652,0.512985448423074,0.579319998120065,0.333993209813345,0.522023461364209,0.627108666456439,0.0790966329737161,0.345701566360784,0.493715785647079,0.437498666666739,0.666666666666667,1.26412143729383e-12,0.62229840591213,0.331904978369293,0.753985986739818,0.750863218522501,0.663114153197407,0.163953234307107,0.272935740642881,0.36280717559685,0.532356313318761,0.310612451728941,0.487322934806702,0.511627906976742,0.490647863566387,0.578247862568699,0.390062057271211,0.664721870543266,0.208350618423813,0.187524474191922,0.453443238437961,0.622621747478861,0.491057020487211,0.517977347625843,0.500044677093785,0.515731005388296,1
"2009-07-15",0.246309016901407,0.671977540048872,0.179158146419897,0.472560975609754,0.615115662935206,0.546887740323069,0.554610463138285,0.167092017202307,0.332207150880192,0.52090129710399,0.592894978740253,0.342479242282164,0.512978277902033,0.725440393674181,0.0786776735140226,0.350520211639633,0.48870391754341,0.456415455925173,0.666666666666667,1.26258383996792e-12,0.616917879100709,0.337997060650757,0.75368440282451,0.75475334630556,0.646299975455163,0.144393198460745,0.259277820114856,0.350149095664111,0.573355813643468,0.289107619732565,0.526895432701519,0.527439024390246,0.507173928008738,0.556763553351851,0.448139339320115,0.656953793661891,0.207558768029256,0.112432064150291,0.463773781118351,0.530587367372343,0.493171542271355,0.517236816374884,0.502776993306763,0.517556649912333,1
"2009-07-16",0.25655427255994,0.666451828120604,0.181557563719189,0.305993690851736,0.663170636005982,0.550930280724476,0.631083029616282,0.175074691186994,0.34141678956968,0.557464881286499,0.58369847659224,0.34668989793374,0.505966922673956,0.805372210903805,0.0763429249505217,0.364888141359696,0.508751389958088,0.483280951698748,0.666666666666667,1.26232406594018e-12,0.634070678012042,0.33345088057762,0.74849682731325,0.756765658623519,0.634069859089619,0.142686519530159,0.298603093009034,0.538708333333739,0.60376930259277,0.29435039170934,0.58019399080257,0.694006309148265,0.578333145253616,0.568059548262302,0.573286964605392,0.65781748160814,0.209869024727385,0.137426311278795,0.507098250341113,0.597626199975929,0.497929216285682,0.517977347625843,0.509782992640909,0.521995742351858,0
"2009-07-17",0.266799528218475,0.661320809901499,0.180308371939871,0.356902356902354,0.649228653799944,0.609802205270157,0.603035480638994,0.179792795419433,0.347307373177128,0.545237639344934,0.564091289944105,0.344273341604015,0.489731977998256,0.747770783029925,0.0778883300970683,0.345787707260672,0.424106506429447,0.509361455656358,0.555555555555556,1.26245897052815e-12,0.555545788280508,0.334307696692643,0.740926421535507,0.756770547574769,0.624113180649407,0.136479794823326,0.282949522019742,0.454735503474982,0.587885145633166,0.296145733910932,0.558576857917876,0.643097643097647,0.607391217362013,0.586051750243289,0.608289580955304,0.654829316141943,0.210727731555318,0.140994957371127,0.483227216439805,0.497482553778278,0.501576766363331,0.517620795542047,0.513649174437303,0.52517068484146,1
"2009-07-20",0.270048023915084,0.654812646917287,0.181967782691168,0.286195286195284,0.666975380724631,0.648365226930428,0.62174311720378,0.182411620308738,0.372760890121803,0.554212773613848,0.56218095133907,0.335036843314521,0.476592377170066,0.747514214871357,0.0864966838751991,0.415362155700582,0.433573368403045,0.565177615990461,0.555555555555556,1.26246296612253e-12,0.563903014246516,0.333288230591134,0.73715660167665,0.755975239557447,0.616501683595929,0.13323251656689,0.288690102689863,0.469673336069034,0.58642423192665,0.295990716382208,0.553299971744088,0.713804713804716,0.652293209124488,0.614212246352919,0.661946487316122,0.653568277022353,0.215230476637788,0.126975935967592,0.48905042336248,0.541800280089871,0.509770538276894,0.517072253874671,0.518103759296428,0.528834796938733,0
"2009-07-21",0.250557049735435,0.653059210365564,0.179903625884851,0.639676113360329,0.556523247005941,0.578020441820707,0.50328967897911,0.181365184906011,0.3446629317297,0.499215088820008,0.575817186591672,0.322690586210099,0.453265794572837,0.632433817484032,0.0871205863842543,0.387297059553216,0.375658448093975,0.565798194927733,0.555555555555556,1.25454319767037e-12,0.512079668321404,0.349042251767389,0.718785557206153,0.751444247077105,0.606344173543835,0.130127553720552,0.311503724719983,0.400155157167548,0.478122562287348,0.24015203211114,0.515067309156862,0.360323886639671,0.554597839485733,0.597813450009765,0.491201317063578,0.639131360915752,0.209736155086264,0.131059676009928,0.39979862133658,0.401749464522206,0.51029916872293,0.517511087208572,0.514548219966401,0.528125586496929,1
"2009-07-22",0.248058206891889,0.642676430620712,0.181736632058826,0.587044534412956,0.569587312640633,0.597517481365282,0.516688196370799,0.177481496556432,0.340986471711054,0.504915032506859,0.546163413735135,0.321714990307947,0.438208329401088,0.538825507366387,0.0873761139092321,0.389954496414213,0.36730533458786,0.560669887643475,0.666666666666667,1.25100861030282e-12,0.504952210497801,0.360282979400074,0.699318528263741,0.743692353268902,0.595357911278706,0.126794738998705,0.320739110081975,0.45827980405891,0.482548401006899,0.240875666306056,0.458146083493581,0.412955465587044,0.508471084979679,0.570274283068087,0.434408689297765,0.627952164977536,0.211635238295834,0.125760841824054,0.4092370090266,0.530494769049484,0.510827799168966,0.518882441377015,0.513339893473362,0.528205495523447,1
"2009-07-23",0.252806008294624,0.637456706169959,0.184128406482992,0.55465587044535,0.577906966511944,0.630223477872367,0.521362003746016,0.15908847344559,0.345548200040247,0.504336585769329,0.56953292641136,0.336750858305479,0.439448250999948,0.553702814814444,0.0869541250849769,0.387648632335772,0.432459619935563,0.538820844098494,0.666666666666667,1.25697465511424e-12,0.56335067600715,0.368942712142322,0.683912651384547,0.734224721346276,0.584400671346613,0.124980995139499,0.35146592247933,0.54113809139864,0.47152163516316,0.236966381448765,0.480546763084536,0.445344129554651,0.489414371874992,0.54505400675691,0.427604907253229,0.618665923106667,0.213143012538647,0.15446374096053,0.414377861112129,0.522861854516999,0.508713277384822,0.520253795545457,0.513249439745887,0.528677135399293,0
"2009-07-24",0.247058669754471,0.630697005739041,0.182157967412612,0.668393782383421,0.509550837534914,0.622104455454572,0.427326447132396,0.135449724348489,0.326648555636944,0.46730141617041,0.559688296866559,0.326615604256484,0.438163727904728,0.471181256809004,0.0857659750031707,0.398965652406819,0.418537764092037,0.514118635628932,0.555555555555556,1.25972823748737e-12,0.550769557765278,0.386158823789692,0.668710003885865,0.723427584497097,0.571309266037355,0.126020282082096,0.359085540474415,0.521286949962267,0.435979372503447,0.239403746769714,0.442753511183795,0.33160621761658,0.435642964152599,0.50888161154736,0.366297026378397,0.602614599649441,0.210199319338516,0.177187911745073,0.381682419695578,0.440845115596229,0.504642822950343,0.520034378878506,0.509077327970569,0.526727028931805,1
"2009-07-27",0.236063761242874,0.626860908603744,0.183836468978248,0.461139896373052,0.55477271870576,0.594227270740225,0.493233295244174,0.108895457410049,0.312243047450266,0.490124957710755,0.578856976595887,0.330866104223548,0.436950567203686,0.563724630218341,0.0822349897420576,0.380533672552366,0.436357739571751,0.477574245179155,0.666666666666667,1.26615429428574e-12,0.567000630065298,0.392471104600519,0.656040454798677,0.712103872240355,0.559300702692384,0.126673238581969,0.353980569567419,0.435803945804866,0.506805618556941,0.201527546927707,0.518501794306344,0.538860103626949,0.47462776241902,0.498802057689371,0.454437726151144,0.594782670946255,0.209337648237547,0.191718718210712,0.429189988388956,0.571721867554575,0.501576766363332,0.522694805965285,0.509871406459778,0.527162786092793,1
"2009-07-28",0.243810174057863,0.628589377463818,0.183836468978248,0.478494623655904,0.55477271870576,0.573372695241468,0.478981396705072,0.0880125063113364,0.287003360192053,0.485637872867747,0.574879059856211,0.338891501484045,0.435148666750668,0.656266092779158,0.0773972124183613,0.373447305932123,0.429675248766859,0.478469526148453,0.666666666666667,1.26417534892181e-12,0.560841631410775,0.398488785039887,0.644236393291421,0.700542387011967,0.548258858372334,0.12974259084194,0.388269330762892,0.55766286577887,0.517146900579597,0.198667697043926,0.540750600129444,0.521505376344097,0.494351419955863,0.499183301319265,0.492434929566901,0.587260502817495,0.206139676467271,0.217094399510774,0.43920641864509,0.510803330614803,0.502369712032386,0.523380483049506,0.510400792119251,0.527519314679054,1
"2009-07-29",0.289289113810379,0.645478340825122,0.189836671925578,0.456026058631918,0.628229455098279,0.464924622333765,0.640073487947997,0.0973131031642303,0.263702955543184,0.532539560366845,0.600370212805943,0.37013542275037,0.445362409417524,0.718514862796264,0.0699547152915898,0.379570056482641,0.504853270321901,0.489208611503537,0.666666666666667,1.26286350177334e-12,0.629357789563403,0.390351824793561,0.637104049123808,0.689781109005719,0.541558162581776,0.138833141095708,0.520629095607384,0.710951690150648,0.547140610415429,0.217348261284972,0.693001042368823,0.543973941368082,0.515613167664191,0.507092155895194,0.524371749479303,0.590856193525182,0.203660628948536,0.345926093869925,0.496652073311896,0.614727064423145,0.506175851243848,0.525629503885751,0.51701081698622,0.531365792814353,1
"2009-07-30",0.334518169278541,0.668808550455758,0.198063926760245,0,0.784624287221145,0.665550432739772,0.93096909467162,0.167511371594024,0.392710990706005,0.687088288035475,0.603430325851093,0.543506881781744,0.462141492348838,0.784805629880169,0.0638019849734965,0.509705497771959,0.597294393122916,0.546315207736625,0.666666666666667,1.2620994808095e-12,0.702361119861974,0.340305082380581,0.647211594034715,0.683314932689126,0.549218906979515,0.16101535547571,0.646338739389104,0.773099601541675,0.653051914181538,0.371488201452012,0.878556208448178,1,0.69444332902441,0.576747477783133,0.789216052261928,0.628351458867867,0.225984957762295,0.36772415706157,0.682503540849685,0.841088791422248,0.522140490714143,0.532815399728389,0.542691643950423,0.5465991392451,0
"2009-08-03",0.350010994908519,0.690472316541349,0.193690410687794,0.083969465648856,0.738576269969206,0.72166686054001,0.785274483400487,0.211763415080696,0.505454845283257,0.655540282358814,0.56918318924956,0.49353948621477,0.471712973468084,0.708106404317435,0.0560168111738367,0.480176807090012,0.571678178370827,0.60833661097866,0.666666666666667,1.26200504509051e-12,0.681103075276213,0.313332226475846,0.654959785264255,0.679784643873841,0.562858534321261,0.170941837397047,0.64194187091736,0.682522241224003,0.671070954652475,0.356548231525594,0.732849062650445,0.916030534351145,0.783344888420529,0.655190856282768,0.868146724096326,0.650120282046908,0.237357846285572,0.346942686147642,0.600754245707741,0.466971335861532,0.538792349764284,0.539343045570175,0.556862419029869,0.557386964801435,0
