"","FISV.Open","FISV.High","FISV.Low","FISV.Close","FISV.Volume","FISV.Adjusted"
"2015-02-27",39.349998,39.360001,38.994999,39.035,2342400,39.035
"2015-03-02",39.16,39.525002,38.994999,39.435001,2524400,39.435001
"2015-03-03",39.209999,39.345001,39.099998,39.25,2903600,39.25
"2015-03-04",39.185001,39.275002,38.849998,38.990002,1669200,38.990002
"2015-03-05",39.154999,39.154999,38.860001,38.98,1459400,38.98
"2015-03-06",38.834999,39.115002,38.169998,38.764999,1812800,38.764999
"2015-03-09",38.715,39.119999,38.599998,39.07,2057400,39.07
"2015-03-10",38.634998,38.814999,38.349998,38.365002,2278200,38.365002
"2015-03-11",38.41,38.634998,38.345001,38.474998,1960800,38.474998
"2015-03-12",38.740002,39.165001,38.584999,39.119999,1755800,39.119999
"2015-03-13",38.990002,39.115002,38.465,38.700001,2322800,38.700001
"2015-03-16",39.084999,39.375,38.950001,39.334999,2321800,39.334999
"2015-03-17",39.16,39.380001,39.16,39.285,1934600,39.285
"2015-03-18",39.139999,40.084999,39.07,39.919998,2042800,39.919998
"2015-03-19",39.985001,40.115002,39.825001,40.09,1890600,40.09
"2015-03-20",40.360001,40.485001,40.130001,40.145,4970600,40.145
"2015-03-23",40.32,40.34,40.099998,40.119999,1415600,40.119999
"2015-03-24",39.965,40.035,39.790001,39.799999,1510800,39.799999
"2015-03-25",39.82,39.82,38.915001,38.915001,1678000,38.915001
"2015-03-26",38.705002,39.330002,38.650002,39.215,1624000,39.215
"2015-03-27",39.130001,39.314999,38.994999,39.200001,1465000,39.200001
"2015-03-30",39.43,39.93,39.400002,39.865002,1205400,39.865002
"2015-03-31",39.66,39.950001,39.445,39.700001,2010600,39.700001
"2015-04-01",39.685001,39.790001,39.235001,39.790001,1960000,39.790001
"2015-04-02",39.66,40.040001,39.584999,39.814999,1914800,39.814999
"2015-04-06",39.494999,40.105,39.415001,39.915001,1550800,39.915001
"2015-04-07",39.860001,40.029999,39.66,39.66,1182200,39.66
"2015-04-08",39.705002,40.220001,39.68,40.150002,1693000,40.150002
"2015-04-09",40.080002,40.134998,39.555,40.005001,1225200,40.005001
"2015-04-10",39.959999,39.959999,39.224998,39.529999,2890400,39.529999
"2015-04-13",39.490002,39.915001,39.380001,39.474998,1698200,39.474998
"2015-04-14",39.424999,39.59,39.169998,39.305,1373800,39.305
"2015-04-15",39.314999,39.630001,39.299999,39.439999,1217000,39.439999
"2015-04-16",39.325001,39.445,39.185001,39.325001,1427000,39.325001
"2015-04-17",38.990002,39.105,38.459999,38.715,1962400,38.715
"2015-04-20",38.865002,39.200001,38.82,39.080002,1418200,39.080002
"2015-04-21",39.32,39.5,39.02,39.275002,1668400,39.275002
"2015-04-22",39.360001,39.555,39.09,39.465,1122600,39.465
"2015-04-23",39.299999,39.955002,39.299999,39.875,1446000,39.875
"2015-04-24",40.014999,40.014999,39.389999,39.634998,1474200,39.634998
"2015-04-27",39.755001,39.834999,39.450001,39.555,1871000,39.555
"2015-04-28",39.355,39.785,39.285,39.759998,1915600,39.759998
"2015-04-29",39.514999,39.75,39.310001,39.41,1724200,39.41
"2015-04-30",39.18,39.41,38.68,38.799999,2491400,38.799999
"2015-05-01",39.035,39.400002,38.915001,39.330002,2584800,39.330002
"2015-05-04",39.345001,39.540001,39.25,39.310001,2272800,39.310001
"2015-05-05",39.105,39.470001,38.549999,38.740002,2512800,38.740002
"2015-05-06",39.244999,40.395,38.535,39.445,5382200,39.445
"2015-05-07",39.305,39.744999,39.259998,39.599998,2240000,39.599998
"2015-05-08",39.884998,40.299999,39.779999,40.07,1562200,40.07
"2015-05-11",40,40.450001,39.919998,40.105,2441600,40.105
"2015-05-12",39.994999,40.165001,39.560001,39.990002,1868400,39.990002
"2015-05-13",40.110001,40.5,39.955002,40.095001,1525200,40.095001
"2015-05-14",40.404999,40.5,40.18,40.439999,2197800,40.439999
"2015-05-15",40.705002,40.775002,40.325001,40.490002,1874400,40.490002
"2015-05-18",40.404999,40.830002,40.404999,40.73,1986000,40.73
"2015-05-19",40.715,40.775002,40.435001,40.505001,1734400,40.505001
"2015-05-20",40.435001,40.790001,40.360001,40.555,1587400,40.555
"2015-05-21",40.43,40.599998,40.334999,40.450001,1269800,40.450001
"2015-05-22",40.314999,40.52,40.285,40.285,1118000,40.285
"2015-05-26",40.25,40.25,39.695,39.880001,1401200,39.880001
"2015-05-27",39.990002,40.470001,39.775002,40.389999,1394800,40.389999
"2015-05-28",40.294998,40.485001,40.125,40.395,1031600,40.395
"2015-05-29",40.334999,40.334999,39.970001,40.075001,2584600,40.075001
"2015-06-01",40.299999,40.455002,39.779999,40.279999,1260600,40.279999
"2015-06-02",39.985001,40.314999,39.845001,40.235001,1953200,40.235001
"2015-06-03",40.435001,40.744999,40.195,40.689999,1760800,40.689999
"2015-06-04",40.57,40.66,40.040001,40.099998,1866600,40.099998
"2015-06-05",40.014999,40.209999,39.779999,40.110001,1359200,40.110001
"2015-06-08",40.130001,40.240002,39.794998,39.794998,1157000,39.794998
"2015-06-09",39.805,39.990002,39.584999,39.619999,1541800,39.619999
"2015-06-10",39.740002,40.369999,39.634998,40.209999,2340200,40.209999
"2015-06-11",40.185001,40.650002,40.165001,40.490002,1610400,40.490002
"2015-06-12",40.345001,40.439999,40.099998,40.16,993400,40.16
"2015-06-15",39.77,40,39.509998,39.779999,1617000,39.779999
"2015-06-16",39.695,40.389999,39.695,40.314999,1881400,40.314999
"2015-06-17",40.395,40.650002,40.240002,40.465,2610000,40.465
"2015-06-18",40.66,41.349998,40.634998,41.345001,4436800,41.345001
"2015-06-19",42.549999,42.744999,42.044998,42.634998,10107000,42.634998
"2015-06-22",42.790001,43.189999,42.645,43.02,3521600,43.02
"2015-06-23",43.189999,43.195,42.68,42.849998,2707800,42.849998
"2015-06-24",42.855,43.064999,42.494999,42.5,2787600,42.5
"2015-06-25",42.57,42.709999,42.360001,42.439999,1991800,42.439999
"2015-06-26",42.384998,42.595001,42.240002,42.505001,3216600,42.505001
"2015-06-29",42.240002,42.240002,41.330002,41.415001,2853400,41.415001
"2015-06-30",41.794998,41.860001,41.299999,41.415001,2396600,41.415001
"2015-07-01",41.73,42.145,41.599998,42.055,2143600,42.055
"2015-07-02",42.055,42.23,41.669998,41.924999,1889600,41.924999
"2015-07-06",41.66,42.189999,41.619999,42.154999,1795200,42.154999
"2015-07-07",42.174999,42.48,41.580002,42.48,3218800,42.48
"2015-07-08",42.264999,42.465,41.650002,41.705002,1771600,41.705002
"2015-07-09",42.209999,42.474998,41.994999,42.224998,1949000,42.224998
"2015-07-10",42.705002,43.25,42.619999,43.174999,2402400,43.174999
"2015-07-13",43.424999,43.650002,43.200001,43.544998,2328000,43.544998
"2015-07-14",43.645,43.77,43.43,43.700001,1804200,43.700001
"2015-07-15",43.490002,43.825001,43.41,43.595001,2146400,43.595001
"2015-07-16",43.970001,44.200001,43.685001,44.115002,1751200,44.115002
"2015-07-17",44.075001,44.139999,43.880001,44.02,1568000,44.02
"2015-07-20",44.075001,44.325001,44.035,44.07,2059200,44.07
"2015-07-21",44.044998,44.18,43.639999,43.674999,1976600,43.674999
"2015-07-22",43.669998,44.125,43.669998,43.985001,1433000,43.985001
"2015-07-23",43.919998,43.974998,43.18,43.334999,2423400,43.334999
"2015-07-24",43.334999,43.465,42.889999,42.994999,2210200,42.994999
"2015-07-27",42.924999,43.125,42.474998,42.529999,2732400,42.529999
"2015-07-28",42.705002,42.93,42.345001,42.82,3281200,42.82
"2015-07-29",42.82,44.09,42.68,43.904999,2981400,43.904999
"2015-07-30",43.380001,44.384998,42.66,43.790001,3983800,43.790001
"2015-07-31",44.025002,44.049999,43.424999,43.43,2387400,43.43
"2015-08-03",43.424999,43.825001,43.145,43.66,2210800,43.66
"2015-08-04",43.645,44.299999,43.564999,43.875,2115800,43.875
"2015-08-05",44.134998,44.599998,44.014999,44.27,2219200,44.27
"2015-08-06",44.205002,44.355,43.455002,43.525002,1817400,43.525002
"2015-08-07",43.5,43.849998,43.384998,43.755001,2222000,43.755001
"2015-08-10",44.014999,44.744999,43.900002,44.419998,1955400,44.419998
"2015-08-11",44.16,44.34,43.84,44.025002,1670200,44.025002
"2015-08-12",43.695,44.369999,43.275002,44.264999,2805800,44.264999
"2015-08-13",44.25,44.91,44.125,44.580002,1519400,44.580002
"2015-08-14",44.435001,44.900002,44.349998,44.790001,1145600,44.790001
"2015-08-17",44.625,45.119999,44.264999,45.055,1434600,45.055
"2015-08-18",45.02,45.189999,44.849998,45.139999,967400,45.139999
"2015-08-19",44.994999,45.27,44.535,44.900002,1425800,44.900002
"2015-08-20",44.48,44.810001,44.205002,44.209999,2040000,44.209999
"2015-08-21",43.799999,43.970001,42.424999,42.435001,3582200,42.435001
"2015-08-24",40.630001,40.884998,38.98,40.705002,6281400,40.705002
"2015-08-25",41.705002,41.77,40.025002,40.035,4191000,40.035
"2015-08-26",41.044998,42.365002,40.580002,42.314999,4288200,42.314999
"2015-08-27",42.740002,43.389999,42.384998,43.279999,3737000,43.279999
"2015-08-28",43.154999,43.494999,42.955002,43.389999,1902400,43.389999
"2015-08-31",42.904999,43.259998,42.615002,42.634998,2456200,42.634998
"2015-09-01",41.715,42.084999,41.200001,41.435001,2948400,41.435001
"2015-09-02",41.91,42.595001,41.66,42.59,3074800,42.59
"2015-09-03",43.014999,43.224998,42.5,42.865002,2204200,42.865002
"2015-09-04",42.115002,42.505001,41.849998,42.055,2288200,42.055
"2015-09-08",42.860001,43.32,42.07,43.285,2737000,43.285
"2015-09-09",43.720001,43.860001,42.459999,42.555,2008000,42.555
"2015-09-10",42.435001,43.375,42.294998,42.959999,1868200,42.959999
"2015-09-11",42.605,43.119999,42.564999,43.035,2393800,43.035
"2015-09-14",42.990002,43.035,42.560001,42.605,2172200,42.605
"2015-09-15",42.830002,43.485001,42.540001,43.349998,2620800,43.349998
"2015-09-16",43.305,43.744999,43.165001,43.650002,1995400,43.650002
"2015-09-17",43.724998,44.439999,43.68,43.799999,2018600,43.799999
"2015-09-18",43.209999,44.095001,43.044998,43.264999,3863400,43.264999
"2015-09-21",43.584999,44.134998,43.514999,43.904999,1814200,43.904999
"2015-09-22",43.154999,43.57,42.990002,43.139999,3469000,43.139999
"2015-09-23",43.139999,43.810001,43.025002,43.689999,2183400,43.689999
"2015-09-24",43.235001,43.935001,43.125,43.82,2510400,43.82
"2015-09-25",44.235001,44.615002,43.650002,43.889999,2373000,43.889999
"2015-09-28",43.724998,43.895,42.259998,42.264999,3833800,42.264999
"2015-09-29",42.435001,42.599998,42.240002,42.380001,3665600,42.380001
"2015-09-30",42.924999,43.345001,42.720001,43.305,2554400,43.305
"2015-10-01",43.455002,43.755001,43.060001,43.755001,2741600,43.755001
"2015-10-02",43.139999,44.119999,42.705002,44.110001,3082400,44.110001
"2015-10-05",44.619999,44.779999,44.43,44.68,2226400,44.68
"2015-10-06",44.5,44.73,44.119999,44.205002,1907600,44.205002
"2015-10-07",44.459999,44.924999,44.279999,44.775002,1808200,44.775002
"2015-10-08",44.560001,45.700001,44.445,45.669998,2387400,45.669998
"2015-10-09",45.57,46.134998,45.514999,46.09,2515000,46.09
"2015-10-12",46.09,46.334999,46,46.220001,2329600,46.220001
"2015-10-13",46.084999,46.185001,45.715,45.785,1816600,45.785
"2015-10-14",45.810001,46.009998,45.360001,45.465,1663600,45.465
"2015-10-15",45.689999,45.744999,45.314999,45.514999,2610600,45.514999
"2015-10-16",45.599998,45.990002,45.395,45.974998,2373800,45.974998
"2015-10-19",45.895,46.380001,45.73,46.380001,1803200,46.380001
"2015-10-20",46.290001,46.5,46.195,46.435001,2172800,46.435001
"2015-10-21",46.599998,46.799999,46.165001,46.294998,1875400,46.294998
"2015-10-22",46.455002,47.384998,46.455002,47.255001,2214600,47.255001
"2015-10-23",47.785,48.064999,47.244999,47.875,2200000,47.875
"2015-10-26",47.98,48.07,47.490002,47.77,2715200,47.77
"2015-10-27",47.584999,47.875,47.439999,47.715,1987600,47.715
"2015-10-28",48.095001,48.709999,47.75,48.294998,3911800,48.294998
"2015-10-29",48.049999,48.514999,47.875,48.355,2673800,48.355
"2015-10-30",48.490002,48.685001,48.255001,48.255001,2407000,48.255001
"2015-11-02",48.424999,48.560001,48.130001,48.384998,2862200,48.384998
"2015-11-03",48.445,48.470001,47.514999,47.82,3844800,47.82
"2015-11-04",47.875,48.215,47.779999,47.869999,3102800,47.869999
"2015-11-05",48.195,48.195,47.799999,47.970001,2439000,47.970001
"2015-11-06",47.814999,48.134998,47.735001,47.950001,2156800,47.950001
"2015-11-09",47.875,47.895,47.369999,47.654999,2191000,47.654999
"2015-11-10",47.654999,48.215,47.615002,48.195,1766400,48.195
"2015-11-11",48.200001,48.57,48.055,48.235001,1314800,48.235001
"2015-11-12",47.990002,48.169998,47.700001,47.720001,1711600,47.720001
"2015-11-13",47.549999,47.805,47.145,47.189999,1677200,47.189999
"2015-11-16",47.279999,47.794998,47.110001,47.779999,1701800,47.779999
"2015-11-17",47.939999,48.125,47.634998,47.785,1861400,47.785
"2015-11-18",47.869999,48.110001,47.415001,48.009998,2434400,48.009998
"2015-11-19",48.215,48.505001,48.044998,48.330002,2295400,48.330002
"2015-11-20",48.595001,48.759998,48.325001,48.395,2088000,48.395
"2015-11-23",48.505001,48.634998,48.099998,48.130001,2659600,48.130001
"2015-11-24",47.880001,48.09,47.290001,47.615002,2966200,47.615002
"2015-11-25",47.740002,47.875,47.540001,47.709999,1696600,47.709999
"2015-11-27",47.700001,48.064999,47.529999,47.869999,925000,47.869999
"2015-11-30",48.16,48.240002,47.814999,48.119999,4084800,48.119999
"2015-12-01",48.27,48.880001,48.224998,48.599998,2310200,48.599998
"2015-12-02",48.485001,48.599998,47.845001,47.935001,3508400,47.935001
"2015-12-03",47.974998,48.125,46.564999,46.884998,3599600,46.884998
"2015-12-04",46.900002,47.735001,46.895,47.724998,3769800,47.724998
"2015-12-07",47.615002,47.724998,46.91,47.299999,2252800,47.299999
"2015-12-08",47.014999,47.43,46.724998,47.334999,2233800,47.334999
"2015-12-09",47,47.455002,46.474998,46.59,1815400,46.59
"2015-12-10",46.735001,47.105,46.355,46.814999,2114200,46.814999
"2015-12-11",46.115002,46.610001,45.84,45.869999,2683200,45.869999
"2015-12-14",45.895,46.75,45.889999,46.715,2728200,46.715
"2015-12-15",46.825001,47.224998,46.685001,46.965,2570200,46.965
"2015-12-16",47.305,47.5,46.32,46.82,3214000,46.82
"2015-12-17",47.014999,47.174999,46.330002,46.455002,2900600,46.455002
"2015-12-18",46.16,46.485001,45.584999,45.73,7899600,45.73
"2015-12-21",46.055,46.195,45.805,46.189999,1792600,46.189999
"2015-12-22",46.349998,46.57,45.895,46.470001,1600000,46.470001
"2015-12-23",46.759998,46.865002,46.325001,46.724998,1575600,46.724998
"2015-12-24",46.735001,46.75,46.485001,46.529999,930600,46.529999
"2015-12-28",46.32,46.580002,46,46.57,1523600,46.57
"2015-12-29",46.955002,47.334999,46.814999,47.09,1858800,47.09
"2015-12-30",47.09,47.255001,46.465,46.48,1533600,46.48
"2015-12-31",46.389999,46.744999,45.700001,45.73,1977800,45.73
"2016-01-04",45.044998,45.485001,44.084999,44.75,3219600,44.75
"2016-01-05",44.705002,45.119999,44.639999,44.955002,2214200,44.955002
"2016-01-06",44.279999,44.799999,44.09,44.615002,2052400,44.615002
"2016-01-07",43.209999,44.365002,42.814999,44.105,3548800,44.105
"2016-01-08",44.119999,44.509998,43.549999,43.764999,3017400,43.764999
"2016-01-11",43.924999,44.18,43.639999,43.970001,2772000,43.970001
"2016-01-12",44.035,44.740002,43.845001,44.654999,2340600,44.654999
"2016-01-13",44.75,44.779999,43.34,43.415001,2133000,43.415001
"2016-01-14",43.584999,44.915001,43.400002,44.514999,2940800,44.514999
"2016-01-15",43.105,43.98,43.009998,43.669998,2957400,43.669998
"2016-01-19",44.25,44.73,43.919998,44.52,3605400,44.52
"2016-01-20",43.825001,44.82,43.165001,44.474998,4131600,44.474998
"2016-01-21",44.695,45.255001,44.285,44.82,2748800,44.82
"2016-01-22",45.490002,45.93,45.084999,45.744999,1932000,45.744999
"2016-01-25",45.200001,45.744999,44.985001,45.080002,2550800,45.080002
"2016-01-26",45.259998,45.935001,45.044998,45.700001,1711400,45.700001
"2016-01-27",45.625,46.130001,45.105,45.224998,2217800,45.224998
"2016-01-28",45.599998,45.935001,45.134998,45.509998,1929400,45.509998
"2016-01-29",45.799999,47.32,45.654999,47.279999,3011000,47.279999
"2016-02-01",46.775002,47.465,46.695,47.185001,3234600,47.185001
"2016-02-02",46.955002,46.955002,46.235001,46.52,2623600,46.52
"2016-02-03",47.5,47.605,46.365002,47.400002,5317400,47.400002
"2016-02-04",47.509998,48.279999,47.349998,48.264999,3198400,48.264999
"2016-02-05",47.904999,48.259998,47,47.294998,2970800,47.294998
"2016-02-08",46.884998,47.349998,45.244999,45.904999,4240000,45.904999
"2016-02-09",45.669998,46.459999,45.48,46.044998,3283400,46.044998
"2016-02-10",46.560001,47.18,46.27,46.355,1722000,46.355
"2016-02-11",45.465,46.139999,45.299999,45.84,3225000,45.84
"2016-02-12",46.674999,47.165001,46.205002,46.535,2245000,46.535
"2016-02-16",47.16,47.384998,46.645,47.174999,3413400,47.174999
"2016-02-17",47.5,48.119999,47.02,47.93,4069800,47.93
"2016-02-18",48.02,48.325001,47.775002,48.16,2330000,48.16
"2016-02-19",48.035,48.395,47.685001,48.325001,2851200,48.325001
"2016-02-22",48.459999,49.154999,48.445,48.959999,2094600,48.959999
"2016-02-23",48.900002,49.035,48.549999,48.595001,3149400,48.595001
"2016-02-24",48.255001,49.23,47.919998,49.145,1968200,49.145
"2016-02-25",49.360001,49.740002,48.860001,49.735001,1824200,49.735001
"2016-02-26",49.794998,49.855,48.82,48.990002,1750600,48.990002
"2016-02-29",48.834999,49.134998,47.75,47.814999,6834800,47.814999
"2016-03-01",48.360001,49.169998,48.130001,49.169998,3495400,49.169998
"2016-03-02",49.119999,49.485001,48.310001,48.639999,1897800,48.639999
"2016-03-03",48.415001,48.665001,48.235001,48.645,2116600,48.645
"2016-03-04",48.814999,48.865002,48.224998,48.580002,2059000,48.580002
"2016-03-07",48.439999,48.575001,48.064999,48.285,2039600,48.285
"2016-03-08",48.165001,48.404999,47.869999,47.915001,2351800,47.915001
"2016-03-09",48.174999,48.349998,47.994999,48.23,1874400,48.23
"2016-03-10",48.490002,49.009998,47.830002,48.215,1582600,48.215
"2016-03-11",48.709999,49.095001,48.154999,49.07,1487800,49.07
"2016-03-14",48.919998,49.32,48.810001,49.205002,1749200,49.205002
"2016-03-15",48.935001,49.419998,48.869999,49.404999,1478400,49.404999
"2016-03-16",49.060001,50.009998,49.049999,49.959999,1829200,49.959999
"2016-03-17",49.740002,50.494999,49.740002,50.314999,2177400,50.314999
"2016-03-18",50.540001,50.845001,49.82,50.790001,5746400,50.790001
"2016-03-21",50.314999,50.599998,49.880001,50.209999,2641200,50.209999
"2016-03-22",49.974998,50.5,49.849998,49.959999,2560000,49.959999
"2016-03-23",49.935001,50.505001,49.790001,50.154999,1824600,50.154999
"2016-03-24",50,50.264999,49.52,49.884998,1936200,49.884998
"2016-03-28",49.945,50.154999,49.634998,49.755001,1422600,49.755001
"2016-03-29",50.619999,50.880001,49.610001,50.845001,2274200,50.845001
"2016-03-30",51.055,51.279999,50.654999,51.040001,1881400,51.040001
"2016-03-31",50.875,51.439999,50.805,51.290001,3157200,51.290001
"2016-04-01",51.18,51.764999,50.955002,51.685001,1751000,51.685001
"2016-04-04",51.650002,51.744999,51.09,51.209999,1925600,51.209999
"2016-04-05",50.580002,51.055,50.419998,50.485001,2469200,50.485001
"2016-04-06",50.485001,50.895,50.455002,50.880001,3910200,50.880001
"2016-04-07",50.549999,50.674999,49.919998,50.150002,1895400,50.150002
"2016-04-08",50.41,50.564999,50.025002,50.23,1553800,50.23
"2016-04-11",50.455002,50.709999,49.849998,49.875,1351000,49.875
"2016-04-12",49.924999,50.115002,49.535,50.105,2188600,50.105
"2016-04-13",50.345001,50.435001,49.91,50.145,2213600,50.145
"2016-04-14",50.264999,50.310001,49.790001,49.834999,1954000,49.834999
"2016-04-15",49.764999,49.990002,49.555,49.889999,1562200,49.889999
"2016-04-18",49.805,50.415001,49.764999,50.415001,1134600,50.415001
"2016-04-19",50.540001,50.625,50.105,50.369999,1227000,50.369999
"2016-04-20",50.445,50.5,49.625,49.779999,2148800,49.779999
"2016-04-21",49.674999,49.764999,49.049999,49.205002,2422400,49.205002
"2016-04-22",49,49.32,48.650002,49.02,2283000,49.02
"2016-04-25",48.959999,49.544998,48.869999,49.439999,1629800,49.439999
"2016-04-26",49.540001,49.924999,49.34,49.450001,1731000,49.450001
"2016-04-27",49.404999,49.849998,49.139999,49.599998,1613000,49.599998
"2016-04-28",49.369999,49.98,49.07,49.169998,1897800,49.169998
"2016-04-29",48.779999,48.98,48.169998,48.860001,2027400,48.860001
"2016-05-02",48.799999,49.634998,48.799999,49.549999,1590400,49.549999
"2016-05-03",49.195,49.98,49,49.345001,1614600,49.345001
"2016-05-04",49.07,49.605,48.924999,49.48,2002200,49.48
"2016-05-05",49.529999,49.924999,49.389999,49.625,2740600,49.625
"2016-05-06",49.400002,51.395,48.755001,51.32,4046200,51.32
"2016-05-09",51.424999,52.105,51.275002,51.810001,2833400,51.810001
"2016-05-10",52.110001,52.790001,51.825001,52.775002,2489200,52.775002
"2016-05-11",52.77,53.064999,52.415001,52.68,2821400,52.68
"2016-05-12",52.849998,52.924999,52.185001,52.619999,1607800,52.619999
"2016-05-13",52.544998,52.744999,51.869999,51.924999,2092800,51.924999
"2016-05-16",51.849998,52.334999,51.775002,52.125,1504800,52.125
"2016-05-17",51.884998,52.334999,51.395,51.575001,2165600,51.575001
"2016-05-18",51.455002,51.605,50.805,51.23,2558600,51.23
"2016-05-19",51.02,51.16,50.490002,50.889999,1293600,50.889999
"2016-05-20",51.084999,51.549999,50.93,51.220001,2168800,51.220001
"2016-05-23",51.25,51.48,50.889999,50.93,1409800,50.93
"2016-05-24",51.130001,52.224998,50.945,52.185001,1867000,52.185001
"2016-05-25",52.25,52.375,51.919998,51.994999,1564600,51.994999
"2016-05-26",51.27,52.18,51.264999,52.130001,1069200,52.130001
"2016-05-27",52.224998,52.564999,52.169998,52.564999,1308800,52.564999
"2016-05-31",52.735001,52.82,52.34,52.665001,2783800,52.665001
"2016-06-01",52.630001,53.005001,52.555,52.955002,1803200,52.955002
"2016-06-02",52.945,53.325001,52.82,53.325001,1479800,53.325001
"2016-06-03",53.255001,53.255001,52.634998,53.029999,1183000,53.029999
"2016-06-06",53.029999,53.509998,52.830002,53.314999,1326800,53.314999
"2016-06-07",53.290001,53.689999,53.215,53.255001,1241400,53.255001
"2016-06-08",53.215,53.794998,53.060001,53.700001,2004200,53.700001
"2016-06-09",53.529999,53.790001,53.049999,53.669998,1393400,53.669998
"2016-06-10",53.130001,53.68,53.060001,53.189999,1436400,53.189999
"2016-06-13",53.139999,53.400002,52.724998,52.805,1769400,52.805
"2016-06-14",52.634998,52.974998,52.514999,52.875,2680000,52.875
"2016-06-15",52.869999,53.235001,52.605,52.880001,2037800,52.880001
"2016-06-16",52.724998,53.200001,52.560001,53.139999,1316200,53.139999
"2016-06-17",53.080002,53.080002,52.040001,52.215,2857000,52.215
"2016-06-20",52.610001,53.200001,52.610001,52.68,1443200,52.68
"2016-06-21",52.674999,52.950001,52.514999,52.720001,1739800,52.720001
"2016-06-22",52.689999,52.904999,52.185001,52.220001,1592400,52.220001
"2016-06-23",52.650002,52.814999,52.349998,52.814999,1819600,52.814999
"2016-06-24",51,52.02,50.799999,51.625,4270000,51.625
"2016-06-27",51.150002,51.544998,50.915001,51.224998,3677200,51.224998
"2016-06-28",51.459999,52.445,51.330002,52.389999,2246200,52.389999
"2016-06-29",52.695,53.275002,52.5,53.220001,2055400,53.220001
"2016-06-30",53.439999,54.424999,53.169998,54.365002,3084200,54.365002
"2016-07-01",54.255001,54.59,54.165001,54.455002,1579200,54.455002
"2016-07-05",54.32,54.830002,54.075001,54.715,3022800,54.715
"2016-07-06",54.669998,54.889999,54.220001,54.355,2832400,54.355
"2016-07-07",54.314999,54.404999,53.985001,54.215,1726200,54.215
"2016-07-08",54.615002,54.965,54.529999,54.845001,2594000,54.845001
"2016-07-11",55,55.349998,54.845001,55.150002,1898400,55.150002
"2016-07-12",55.52,55.705002,54.955002,55.095001,1616400,55.095001
"2016-07-13",55.400002,55.5,55.215,55.285,1867600,55.285
"2016-07-14",55.755001,55.755001,55.095001,55.275002,1699600,55.275002
"2016-07-15",55.564999,55.564999,55.09,55.169998,1423200,55.169998
"2016-07-18",55.305,55.5,55.055,55.130001,1224000,55.130001
"2016-07-19",54.884998,55.34,54.884998,55.195,1138800,55.195
"2016-07-20",55.240002,55.485001,55.240002,55.455002,1068000,55.455002
"2016-07-21",55.435001,55.490002,54.790001,54.965,1230200,54.965
"2016-07-22",55.105,55.299999,54.939999,55.240002,1044600,55.240002
"2016-07-25",55.119999,55.330002,55,55.174999,1035800,55.174999
"2016-07-26",55.25,55.73,55.165001,55.459999,1611200,55.459999
"2016-07-27",55.404999,55.48,54.84,55,1597200,55
"2016-07-28",54.919998,55.450001,54.735001,55.355,1718200,55.355
"2016-07-29",55.400002,55.400002,54.965,55.18,1543400,55.18
"2016-08-01",55.075001,55.5,55.040001,55.174999,1890400,55.174999
"2016-08-02",54.959999,55.299999,54.625,54.705002,2249600,54.705002
"2016-08-03",53.349998,53.775002,51.150002,52.224998,6614800,52.224998
"2016-08-04",52.415001,53.029999,52.299999,52.790001,3337800,52.790001
"2016-08-05",52.965,53.150002,52.555,52.595001,2587400,52.595001
"2016-08-08",52.540001,52.625,51.875,51.994999,1952000,51.994999
"2016-08-09",51.900002,52.25,51.764999,52.095001,1607200,52.095001
"2016-08-10",52.105,52.474998,51.889999,52.095001,1516600,52.095001
"2016-08-11",52.145,52.395,51.535,51.695,2586200,51.695
"2016-08-12",51.540001,51.955002,51.474998,51.68,1500800,51.68
"2016-08-15",51.845001,51.845001,51.470001,51.485001,1517200,51.485001
"2016-08-16",51.299999,51.365002,50.77,50.77,1783400,50.77
"2016-08-17",50.895,51.41,50.5,51.389999,2645200,51.389999
"2016-08-18",51.255001,51.544998,51.014999,51.255001,1368400,51.255001
"2016-08-19",51.095001,51.345001,50.93,51.27,1622200,51.27
"2016-08-22",51.18,51.459999,51.07,51.419998,1110400,51.419998
"2016-08-23",51.5,52.23,51.470001,52.060001,2644600,52.060001
"2016-08-24",51.904999,52.119999,51.330002,51.360001,2060800,51.360001
"2016-08-25",51.400002,51.875,51.299999,51.509998,1084200,51.509998
"2016-08-26",51.66,52.34,51.485001,51.735001,1607200,51.735001
"2016-08-29",51.724998,52,51.595001,51.639999,1178600,51.639999
"2016-08-30",51.584999,51.810001,51.285,51.470001,1041000,51.470001
"2016-08-31",51.48,51.650002,51.345001,51.525002,1459600,51.525002
"2016-09-01",51.544998,52,51.365002,51.900002,1434800,51.900002
"2016-09-02",52.240002,52.334999,51.93,52.169998,1436200,52.169998
"2016-09-06",52.145,52.145,51.630001,51.849998,1374400,51.849998
"2016-09-07",51.880001,51.880001,51.439999,51.564999,1270400,51.564999
"2016-09-08",51.389999,51.535,51.07,51.134998,1577000,51.134998
"2016-09-09",50.84,50.970001,50.125,50.139999,2106400,50.139999
"2016-09-12",50.009998,50.665001,49.91,50.580002,2128000,50.580002
"2016-09-13",50.290001,50.299999,49.575001,49.665001,2465400,49.665001
"2016-09-14",49.639999,50.189999,49.099998,49.189999,2686800,49.189999
"2016-09-15",49.080002,50.290001,48.865002,49.965,3570600,49.965
"2016-09-16",50.075001,50.075001,49.330002,49.605,3993200,49.605
