"","ATR","ADX","OBV","WR","RSI","CMF","BandPer","BandWid","CO","DIS","EOM","FI","MAO","MFI","MI","MOM","NCO","PO","PSY","RMI","ROC","SROC","SONAR","SONSIG","TRIX","VMA","VOS","VROC","Return","Sigma","CCI","RSV","Kvalue","Dvalue","Jvalue","MACD","AD","VOLA","NBIAS","Ret","SMA_5","SMA_10","EMA_5","EMA_10","Label"
"2001-03-26",0.105960428571429,18.496316380672,691014800,0.36941118406372,57.7267399349025,0.115521235927692,0.847419652670331,0.230516465285385,47057618.6991273,107.680474537369,-1.56451241416722e-11,3226996.30679998,0.0318194679487191,51.0321743860294,207.481857091846,111.335407941523,0.0619489999999998,0.0298560888218551,0.6,13.8995631624177,0.0454376443377431,97.5483381168595,0.0658813416650665,0.0456715693951712,0.273010582398747,118923910,13.0948033581977,0.0036130214874639,0.0020154134978325,0.0484861223060024,142.835143312702,0.63058881593628,0.701128126701793,0.664168001679733,0.775048376745915,2.92848842133335,1121664331.09278,0.380442039711064,3.07616084365236,-0.0545022655292123,1.3602418,1.3196303,1.3766470679267,1.34108800247328,1
"2001-03-27",0.107399857142857,18.6192967734738,826970200,0.186184916924159,61.6619851627072,0.121760096536016,1.00715357707818,0.245617182271848,60578649.3770229,112.100950473656,-3.3611133430522e-12,-2427296.7614,0.0362687820512833,58.2697239277562,192.171546024843,111.902114649409,0.167761,0.0429614644538243,0.6,4.02691462235118,0.121671130513304,97.0353680551173,0.0832613153831383,0.0531895185927646,0.349866066437121,121365230,11.6335857228787,0.259460472075819,0.00642071345546914,0.0499313849198483,138.502828408791,0.813815083075841,0.738690445493143,0.689008816284203,0.838053703911022,3.49221167877234,1215057016.48046,0.270025684190049,6.29998050957482,0.0488340742613748,1.4009974,1.3408085,1.40589404528447,1.36350618384177,0
"2001-03-28",0.1101055,18.4018499647625,680804600,0.303850970158854,57.9322774587166,0.183166928600267,0.835841647117668,0.241519742558051,74472928.4731404,107.635753689004,-1.40497062920414e-11,1468791.41500001,0.0456846153846167,55.0135419143052,192.715391609894,112.609530306756,0.22699,0.0527501597198742,0.5,4.7252532964652,0.174235383608828,96.9842822467575,0.0930859834305893,0.0611688115603296,0.414916753440209,122320590,10.933756618457,1.04871167273708,0.00570503544536399,0.0504177204313992,85.3500639395359,0.696149029841146,0.724509973609144,0.700842535392517,0.771844850042399,3.61950138325333,1264751560.6572,0.0571080303342735,1.10211175570836,-0.0310855122127595,1.4271862,1.3519019,1.41045169685631,1.37369905950691,1
"2001-03-29",0.116206214285714,18.8263204812321,834071000,0.243336474875104,59.2958823560532,0.148638745867408,0.880549846564504,0.22918277800546,75953622.802574,108.388973464192,2.84126667488767e-11,-1509172.2856,0.0525176794871807,60.9016440779771,191.714023408344,114.802547811251,0.190012,0.0477302301025638,0.6,3.08371636825202,0.141233337346398,96.8657088998975,0.104235907782082,0.0697822308046801,0.4733791562471,125853140,10.6503722314475,0.717576299788529,0.00879542851506844,0.0495759914962748,92.3024350655912,0.756663525124896,0.735227824114395,0.712304298299809,0.781074875743565,3.80783574554004,1273398283.02125,0.0781091749137712,0.899441152577191,0.0161076229455969,1.4387758,1.3701027,1.42117379790421,1.3862297759602,0
"2001-03-30",0.113263857142857,19.0998181744705,733983600,0.320663031579058,56.7638718571072,0.154491878796486,0.757817903042881,0.225242943316426,71330807.5064971,105.460543183033,-2.79534684535717e-11,292434.709699996,0.0532062051282065,60.3684405598291,186.343304954916,107.331253792807,0.10453,0.0288098532027539,0.6,2.08612838593844,0.0768473735193071,97.0065698221526,0.11226237641423,0.07827825992659,0.513655578049188,125779990,7.29403250858483,0.023579455820034,0.0130689235336774,0.0435186620349252,57.5328502949673,0.679336968420942,0.716597538883244,0.713735378494287,0.722321859661156,3.73633163554812,1279201201.63829,0.0566427039619468,-1.48789793287868,-0.0206290640359749,1.426866,1.3857582,1.41850353193614,1.39112672578561,0
"2001-04-02",0.112677142857143,19.3537803181919,648755800,0.413711360013856,54.1648881321994,0.104883104295277,0.634785071157166,0.225047055085237,45909786.8495114,102.868328362597,3.75036079776803e-12,-2783732.7861,0.0565175576923089,55.5353986412905,184.229090738797,109.663496243882,0.121819,0.0225321935113837,0.5,3.0109710133526,0.0922463660610234,97.3427700943133,0.113921039766981,0.0854068158946682,0.529622015504727,125989220,3.59837021491246,-0.262691478645987,0.00792007284105831,0.0430318809243703,42.081598737428,0.586288639986144,0.673161239250877,0.700210665413151,0.619062386926331,3.45839965134909,1219678106.11829,0.0660257129507464,-2.60879754845712,-0.0219883575879719,1.424433,1.3923374,1.40647868795743,1.38954532109732,0
"2001-04-03",0.108889785714286,18.3911898262083,556584000,0.720257137955838,47.56803035789,0.063736298169902,0.356406034014603,0.224936624017766,9497053.03460789,96.726412494073,-7.90988586530807e-11,-5293452.9704,0.0579767179487192,50.3026536458972,180.778280227351,100.571462716403,0.0393790000000001,-0.00368311320315094,0.5,-137.934996220714,0.0308565396636471,98.1562134375397,0.109418421323367,0.0902091369804081,0.503709822801213,121450280,0.979997498376706,-0.259191740916314,0.00025882851646892,0.0454542570118993,-45.1681324814405,0.279742862044162,0.542021780181972,0.647481037002758,0.331103266540401,2.69887947220027,1143472834.60562,0.0576483594395873,-7.62910909662835,-0.064569529841302,1.3907528,1.3958751,1.36964812530495,1.37253471726144,0
"2001-04-04",0.107933142857143,17.7559148349577,385212800,0.842566034630711,44.3774886725602,0.0560336827685419,0.225880111701204,0.232991791376123,-6262899.27743781,93.5812857215022,-5.30693937925392e-11,-8043798.15259999,0.0519994551282064,42.9165356840917,173.76993314471,90.1733987159395,-0.068033,-0.0260312811772004,0.4,-181.942173479565,-0.0530546311171161,99.0987771633837,0.107158465836954,0.0935990027517173,0.439515895846321,124774580,3.90965728580446,0.258537695385293,0.000268524867143738,0.0454457808074137,-110.134028591815,0.157433965369289,0.413825841911078,0.569595971972198,0.102285581788838,1.79175530385034,1143471235.14322,0.046284368722592,-8.66510744214356,-0.0372464397871821,1.3565602,1.3918732,1.32930008353663,1.35000185957755,1
"2001-04-05",0.115181142857143,17.3881925177986,496903400,0.58476942246882,50.9383659849375,0.0396022502249474,0.504410056504627,0.233166098821649,-22371433.6695566,100.142124411298,1.83646461689704e-10,838820.621799997,0.0518567756410269,48.6316694394368,163.816232388963,90.7391261835308,0.0757159999999999,-0.0387455480101944,0.4,5.04578791323926,0.0583283265285671,99.2709729539882,0.109357430003342,0.0967506882020424,0.379557261699914,127798370,2.42381266721303,-0.0513778995400536,0.00551357597505474,0.0491077300259912,-14.6821624877528,0.41523057753118,0.414294087117779,0.517828677020725,0.207224907311886,1.57759867239151,1109517222.6911,0.157387603649062,-1.24608224504926,0.0678979300960278,1.3353018,1.3870388,1.33164205569109,1.34751533965436,0
"2001-04-06",0.115257642857143,16.9882737733024,415681000,0.637459003867449,49.6493534326502,0.0541345511702241,0.444797673004492,0.232431477384095,-22082079.404175,98.7180292110638,-5.37787876743361e-11,4170743.2018,0.049806557692309,44.3815779087829,163.421413465395,94.5362592984051,0.029774,-0.0419787737078148,0.3,33.3902210884354,0.0228423982937422,99.5256304966492,0.107545396926162,0.0989096299468663,0.319682782064268,128120300,-0.759212672712281,-0.0914700173340997,0.00114305443823964,0.0477619657677016,-63.5101315539443,0.362540996132551,0.39704305678937,0.477566803610273,0.235995563147562,1.28544207586119,1126615940.34105,0.0731385167906684,-1.05722318686424,-0.0135074526393772,1.3163486,1.3716073,1.32722703712739,1.34222109608084,0
