"","WinIndex","WinBAH","WinTrade","AnnRetIndex","AnnRetBAH","AnnRetTrade","AnnSharpeIndex","AnnSharpeBAH","AnnSharpeTrade","MaxDDIndex","MaxDDBAH","MaxDDTrade","Accuracy","Precision","Recall"
"MAT",0.545045045045045,0.523882113821138,0.575539568345324,0.122782358142683,0.0502413217674732,0.19985930760755,0.838184053133359,0.175077884364423,0.938310118065029,0.19388242085951,0.668994779027235,0.486772731336974,0.483428571428571,0.468039003250271,0.511242603550296
"MSI",0.545045045045045,0.525595539787126,0.605263157894737,0.122782358142683,0.184241400605027,0.351269128258347,0.838184053133359,0.812329961023362,2.23079300505859,0.19388242085951,0.19135167854901,0.21807794670296,0.507428571428571,0.447058823529412,0.5478374836173
"XL",0.545045045045045,0.531408308004053,0.619387755102041,0.122782358142683,0.144185948167904,0.383084092563608,0.838184053133359,0.608294919537265,2.28428529613413,0.19388242085951,0.270729431996494,0.164031813881712,0.527428571428571,0.521601685985248,0.570276497695853
"EW",0.545045045045045,0.52784746613146,0.597251585623679,0.122782358142683,0.250266577682396,0.320138568309684,0.838184053133359,0.797871076603447,1.5275406432444,0.19388242085951,0.440182250569476,0.327053948655078,0.501714285714286,0.466883821932682,0.530209617755857
"AMZN",0.545045045045045,0.526078234704112,0.595947556615018,0.122782358142683,0.331318665863465,0.365879464495109,0.838184053133359,1.06693088428798,1.62079327464609,0.19388242085951,0.305344572323,0.376353832772666,0.490285714285714,0.401515151515151,0.522535211267606
"NWL",0.545045045045045,0.520283975659229,0.587301587301587,0.122782358142683,0.15302836007579,0.348266539757659,0.838184053133359,0.55491026232442,1.80258557082131,0.19388242085951,0.48761781322095,0.22411586498417,0.506285714285714,0.510917030567686,0.529411764705882
"ROP",0.545045045045045,0.544132397191575,0.616009280742459,0.122782358142683,0.230154623869686,0.263579136075972,0.838184053133359,1.11567294055832,1.86985374000328,0.19388242085951,0.25291298323938,0.216680088008018,0.492,0.413249211356467,0.542817679558011
"HCP",0.545045045045045,0.547198384654215,0.605394605394605,0.122782358142683,0.0831400401895855,0.264170448571716,0.838184053133359,0.346104261713104,1.44839942562211,0.19388242085951,0.442180146730522,0.451174021007194,0.496,0.497938144329897,0.550113895216401
"BMY",0.545045045045045,0.531549722362443,0.58465855940131,0.122782358142683,0.171585596185803,0.142967594660382,0.838184053133359,0.771568618383516,0.838430145386071,0.19388242085951,0.381844423802517,0.414601123508602,0.496571428571429,0.539029535864979,0.535078534031414
"NFLX",0.545045045045045,0.505764411027569,0.590238365493757,0.122782358142683,0.556155957510168,0.769293428874078,0.838184053133359,1.02245641357312,2.32623478929691,0.19388242085951,0.819904262642314,0.42925642741104,0.513714285714286,0.440639269406393,0.51673360107095
"EMN",0.545045045045045,0.523308270676692,0.628220858895706,0.122782358142683,0.20739382456372,0.311471520336202,0.838184053133359,0.749052737170922,1.75001087934795,0.19388242085951,0.376679634106522,0.46147892022982,0.522285714285714,0.414285714285714,0.554411764705882
"IP",0.545045045045045,0.518108651911469,0.59375,0.122782358142683,0.181435007078418,0.405785273231345,0.838184053133359,0.643504047860004,2.07247073167469,0.19388242085951,0.419089975550557,0.214355016971199,0.495428571428571,0.399117971334068,0.517142857142857
"AMGN",0.545045045045045,0.514285714285714,0.589770354906054,0.122782358142683,0.184905513220785,0.243597684299249,0.838184053133359,0.795850172861617,1.38939411162506,0.19388242085951,0.247663105692334,0.240893437664766,0.510285714285714,0.490669593852909,0.532142857142857
"HCN",0.544544544544545,0.553985872855701,0.614420062695925,0.117627712845543,0.119206887345456,0.198628737049157,0.802607123593385,0.572460655458764,1.33070542403761,0.19388242085951,0.323747458084084,0.251417764154709,0.493714285714286,0.472986748216106,0.557022809123649
"REGN",0.545045045045045,0.505516549648947,0.577354260089686,0.122782358142683,0.425787121711922,0.52453345696296,0.838184053133359,0.988366630734734,1.75654850609259,0.19388242085951,0.441171548635858,0.401951729706474,0.501142857142857,0.438914027149321,0.50718954248366
"DHR",0.545045045045045,0.526209677419355,0.598963730569948,0.122782358142683,0.233813444807586,0.270326886429255,0.838184053133359,0.87804773738981,1.80685346277834,0.19388242085951,0.274554423506919,0.237015038964933,0.507428571428571,0.486457204767064,0.536439665471924
"SCG",0.545045045045045,0.51664984863774,0.577715355805243,0.122782358142683,0.0722313329365647,0.176445271636204,0.838184053133359,0.390279954319658,1.29058724708019,0.19388242085951,0.479742828482894,0.21973357976691,0.504,0.54083885209713,0.520169851380042
"PLD",0.545045045045045,0.538694992412747,0.583333333333333,0.122782358142683,0.193216970569252,0.337731648596015,0.838184053133359,0.750132317441675,1.74512721281073,0.19388242085951,0.386175289145494,0.301310026682131,0.493142857142857,0.557446808510638,0.526633165829146
