"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"2004-03-31",1.994286,1.998571,1.925,1.931429,97693400,1.731397
"2004-04-01",1.920714,1.947857,1.901429,1.936429,79583000,1.735879
"2004-04-02",1.982143,1.995,1.945,1.964286,68619600,1.760851
"2004-04-05",1.962857,2.026428,1.96,2.022857,96418000,1.813357
"2004-04-06",1.979286,2.010714,1.959286,1.987857,64498000,1.781982
"2004-04-07",1.972143,1.978571,1.922857,1.950714,63779800,1.748686
"2004-04-08",1.991429,2,1.942857,1.966429,60229400,1.762772
"2004-04-12",1.964286,2.007143,1.963571,2.002857,57635200,1.795429
"2004-04-13",1.998571,2.002143,1.917143,1.923571,109099200,1.724354
"2004-04-14",1.91,1.933571,1.879286,1.902857,159933200,1.705785
"2004-04-15",2.058571,2.112857,2.011429,2.092857,440361600,1.876107
"2004-04-16",2.082143,2.093571,2.035714,2.084286,100732800,1.868424
"2004-04-19",2.008571,2.053571,1.987857,2.025,178088400,1.815278
"2004-04-20",2.015,2.029286,1.968571,1.980714,88629800,1.775579
"2004-04-21",1.971429,2.008571,1.955,1.980714,81468800,1.775579
"2004-04-22",1.968571,2.012857,1.936429,1.984286,86146200,1.77878
"2004-04-23",1.978571,2,1.932143,1.978571,78957200,1.773657
"2004-04-26",1.97,1.974286,1.928571,1.937857,57782200,1.73716
"2004-04-27",1.945714,1.96,1.906429,1.924286,70966000,1.724994
"2004-04-28",1.915714,1.929286,1.881429,1.889286,57792000,1.693619
"2004-04-29",1.889286,1.928571,1.855714,1.912143,115197600,1.714109
"2004-04-30",1.907857,1.925714,1.820714,1.841429,116625600,1.650718
"2004-05-03",1.857143,1.880714,1.838571,1.862143,74408600,1.669287
"2004-05-04",1.855,1.896429,1.821429,1.867143,69995800,1.673769
"2004-05-05",1.871429,1.910714,1.854286,1.903571,59526600,1.706425
"2004-05-06",1.885714,1.910714,1.85,1.898571,65889600,1.701943
"2004-05-07",1.896429,1.969286,1.896429,1.905,104759200,1.707706
"2004-05-10",1.876429,1.9,1.852857,1.877143,62494600,1.682734
"2004-05-11",1.885714,1.942143,1.885714,1.938571,76293000,1.737801
"2004-05-12",1.913571,1.952857,1.874286,1.95,61355000,1.748045
"2004-05-13",1.935714,1.98,1.921429,1.942143,57463000,1.741002
"2004-05-14",1.946429,1.951429,1.889286,1.932857,64450400,1.732678
"2004-05-17",1.907143,1.932857,1.882857,1.902857,75111400,1.705785
"2004-05-18",1.926429,1.949286,1.914286,1.932857,51515800,1.732678
"2004-05-19",1.957143,1.964286,1.887143,1.890714,93898000,1.6949
"2004-05-20",1.902143,1.928571,1.890714,1.907857,49074200,1.710267
"2004-05-21",1.921429,1.942857,1.909286,1.936429,44973600,1.735879
"2004-05-24",1.949286,1.992857,1.936429,1.952857,58900800,1.750607
"2004-05-25",1.964286,2.036429,1.949286,2.029286,79994600,1.819119
"2004-05-26",2.023571,2.055714,2,2.036429,80542000,1.825523
"2004-05-27",2.032857,2.042857,1.987143,2.012143,58993200,1.803752
"2004-05-28",2.005714,2.019286,1.985714,2.004286,36429400,1.796709
"2004-06-01",1.985,2.014286,1.972143,2.004286,45533600,1.796709
"2004-06-02",2.002143,2.083571,1.985714,2.065714,79678200,1.851775
"2004-06-03",2.051429,2.070714,2.020714,2.028571,62732600,1.818479
"2004-06-04",2.04,2.089286,2.036429,2.055714,99778000,1.842811
"2004-06-07",2.074286,2.141428,2.057857,2.129286,73969000,1.908763
"2004-06-08",2.142143,2.174286,2.130714,2.167857,103905200,1.94334
"2004-06-09",2.149286,2.193571,2.142857,2.157143,87301200,1.933735
"2004-06-10",2.157143,2.212143,2.157143,2.195714,64394400,1.968312
"2004-06-14",2.189286,2.191429,2.107143,2.151428,60996600,1.928613
"2004-06-15",2.181429,2.224286,2.161429,2.192143,111158600,1.965111
"2004-06-16",2.19,2.38,2.180714,2.338571,227410400,2.096374
"2004-06-17",2.325714,2.366429,2.300714,2.343571,137830000,2.100856
"2004-06-18",2.332857,2.386429,2.316429,2.350714,101563000,2.107259
"2004-06-21",2.365714,2.392857,2.294286,2.309286,97553400,2.070121
"2004-06-22",2.307143,2.363571,2.306429,2.357143,90127800,2.113022
"2004-06-23",2.357143,2.416429,2.349286,2.407143,97717200,2.157844
"2004-06-24",2.393571,2.407143,2.355714,2.37,63128800,2.124547
"2004-06-25",2.362143,2.407143,2.357143,2.407143,80857000,2.157844
"2004-06-28",2.441429,2.442143,2.300714,2.320714,130274200,2.080366
"2004-06-29",2.290714,2.356429,2.243572,2.321429,147638400,2.081007
"2004-06-30",2.325714,2.355,2.277857,2.324286,93261000,2.083568
"2004-07-01",2.292857,2.32,2.278571,2.307143,85485400,2.0682
"2004-07-02",2.177143,2.227143,2.123571,2.22,227670800,1.990082
"2004-07-06",2.233572,2.244286,2.2,2.210714,87245200,1.981758
"2004-07-07",2.203571,2.24,2.152143,2.170714,99498000,1.945901
"2004-07-08",2.152143,2.191429,2.139286,2.152857,58345000,1.929893
"2004-07-09",2.162143,2.178571,2.145,2.145,52215800,1.92285
"2004-07-12",2.144286,2.145714,2.066429,2.081429,127905400,1.865862
"2004-07-13",2.089286,2.114286,2.072857,2.087143,79044000,1.870985
"2004-07-14",2.061429,2.140714,2.052857,2.112857,208950000,1.894036
"2004-07-15",2.332857,2.402143,2.293571,2.352143,441931000,2.108539
"2004-07-16",2.342857,2.351429,2.294286,2.3,122095400,2.061797
"2004-07-19",2.286429,2.301429,2.261429,2.283571,133292600,2.047069
"2004-07-20",2.282143,2.3,2.253572,2.3,80936800,2.061797
"2004-07-21",2.315714,2.336429,2.238571,2.258571,75314400,2.024659
"2004-07-22",2.232143,2.266428,2.218571,2.262857,83529600,2.028501
"2004-07-23",2.252143,2.267857,2.177143,2.192857,68392800,1.965751
"2004-07-26",2.203571,2.246428,2.198571,2.232857,98483000,2.001608
"2004-07-27",2.271429,2.339286,2.255,2.316429,106251600,2.076524
"2004-07-28",2.307857,2.315,2.225714,2.305,71262800,2.066279
"2004-07-29",2.319286,2.344286,2.295,2.331429,55539400,2.089971
"2004-07-30",2.332143,2.357143,2.285714,2.31,60755800,2.070761
"2004-08-02",2.227143,2.3,2.223572,2.255714,91273000,2.022098
"2004-08-03",2.246428,2.265714,2.225,2.235,52907400,2.003529
"2004-08-04",2.227857,2.294286,2.226429,2.270714,69122200,2.035544
"2004-08-05",2.272143,2.307143,2.232143,2.242143,61125400,2.009932
"2004-08-06",2.207143,2.221429,2.121428,2.127143,123072600,1.906842
"2004-08-09",2.132143,2.175,2.129286,2.164286,72711800,1.940138
"2004-08-10",2.170714,2.252857,2.167857,2.251429,87759000,2.018256
"2004-08-11",2.221429,2.223572,2.161429,2.215,80598000,1.9856
"2004-08-12",2.175,2.203571,2.162857,2.169286,56550200,1.94462
"2004-08-13",2.185714,2.234286,2.171429,2.202857,82012000,1.974715
"2004-08-16",2.214286,2.265714,2.188571,2.198571,108918600,1.970873
"2004-08-17",2.184286,2.223572,2.167857,2.205,80754800,1.976636
"2004-08-18",2.179286,2.275,2.177857,2.267143,91163800,2.032343
"2004-08-19",2.250714,2.275714,2.168571,2.193571,97230000,1.966391
"2004-08-20",2.193571,2.213571,2.177857,2.2,79195200,1.972154
"2004-08-23",2.204286,2.233572,2.185714,2.22,63665000,1.990082
"2004-08-24",2.232857,2.282143,2.227857,2.282143,93534000,2.045789
"2004-08-25",2.276428,2.367857,2.266428,2.360714,126404600,2.116223
"2004-08-26",2.36,2.512857,2.338571,2.475714,238964600,2.219312
"2004-08-27",2.477143,2.482857,2.428571,2.453571,97203400,2.199464
"2004-08-30",2.428571,2.48,2.425714,2.437143,54535600,2.184736
"2004-08-31",2.433571,2.496428,2.428571,2.463571,94140200,2.208428
"2004-09-01",2.45,2.570714,2.442143,2.561429,128931600,2.296151
"2004-09-02",2.535714,2.557857,2.487857,2.547143,101581200,2.283344
"2004-09-03",2.500714,2.565714,2.500714,2.516428,73367000,2.25581
"2004-09-07",2.528571,2.585,2.516428,2.554286,75489400,2.289747
"2004-09-08",2.55,2.612143,2.548571,2.596429,85881600,2.327526
"2004-09-09",2.578571,2.592857,2.52,2.55,115334800,2.285905
"2004-09-10",2.547143,2.587857,2.532857,2.562143,82003600,2.296791
"2004-09-13",2.562857,2.576429,2.522857,2.542143,70494200,2.278862
"2004-09-14",2.517143,2.539286,2.484286,2.535,63705600,2.272459
"2004-09-15",2.525714,2.534286,2.485714,2.514286,58167200,2.25389
"2004-09-16",2.514286,2.625714,2.505714,2.596429,125479200,2.327526
"2004-09-17",2.610714,2.67,2.6,2.652857,125577200,2.37811
"2004-09-20",2.634286,2.712857,2.633571,2.693571,61250000,2.414607
"2004-09-21",2.696429,2.776428,2.675714,2.715,96663000,2.433816
"2004-09-22",2.721429,2.724286,2.629286,2.637143,100422000,2.364023
"2004-09-23",2.645714,2.678571,2.637857,2.662143,99351000,2.386434
"2004-09-24",2.675,2.714286,2.653571,2.663571,92372000,2.387715
"2004-09-27",2.639286,2.712857,2.630714,2.680714,99379000,2.403082
"2004-09-28",2.675714,2.735,2.675,2.717143,88296600,2.435738
"2004-09-29",2.709286,2.775714,2.701429,2.762857,68377400,2.476718
"2004-09-30",2.785714,2.805,2.746428,2.767857,106253000,2.481199
"2004-10-01",2.794286,2.799286,2.755714,2.762143,116351200,2.476077
"2004-10-04",2.798571,2.798571,2.767857,2.770714,143521000,2.483761
"2004-10-05",2.754286,2.833571,2.742857,2.812143,101540600,2.520899
"2004-10-06",2.821429,2.911429,2.819286,2.902857,111575800,2.602219
"2004-10-07",2.895714,2.923571,2.818571,2.83,106537200,2.536906
"2004-10-08",2.825714,2.840714,2.774286,2.79,89807200,2.50105
"2004-10-11",2.771429,2.79,2.728571,2.756428,80967600,2.470955
"2004-10-12",2.75,2.755714,2.689286,2.735,115047800,2.451745
"2004-10-13",2.776428,2.84,2.767143,2.839286,290752000,2.545231
"2004-10-14",3.085,3.267857,3.039286,3.212857,692106800,2.880113
"2004-10-15",3.205714,3.257857,3.156429,3.25,257782000,2.913408
"2004-10-18",3.192857,3.410714,3.192857,3.410714,300188000,3.057478
"2004-10-19",3.435714,3.453571,3.379286,3.387143,200498200,3.036348
"2004-10-20",3.37,3.4,3.332143,3.390714,151277000,3.03955
"2004-10-21",3.391428,3.437857,3.382857,3.424286,181126400,3.069644
"2004-10-22",3.395714,3.405,3.358572,3.386429,120766800,3.035708
"2004-10-25",3.371428,3.417143,3.362143,3.396429,98161000,3.044672
"2004-10-26",3.389286,3.432143,3.355,3.426429,148590400,3.071565
"2004-10-27",3.465,3.615714,3.440714,3.592857,298373600,3.220757
"2004-10-28",3.57,3.73,3.535714,3.727857,216066200,3.341776
"2004-10-29",3.702857,3.8,3.7,3.742857,202554800,3.355223
"2004-11-01",3.75,3.804286,3.717143,3.746428,150512600,3.358424
"2004-11-02",3.742857,3.862857,3.742857,3.821429,182497000,3.425656
"2004-11-03",3.883571,4.007857,3.856429,3.950714,301043400,3.541553
"2004-11-04",3.930714,3.967857,3.883571,3.889286,232156400,3.486487
"2004-11-05",3.918571,3.928571,3.717143,3.908571,301261800,3.503774
"2004-11-08",3.876429,3.960714,3.847143,3.884286,131730200,3.482004
"2004-11-09",3.873571,3.896429,3.812857,3.860714,118941200,3.460873
"2004-11-10",3.853571,3.956429,3.850714,3.910714,127169000,3.505695
"2004-11-11",3.925,3.959286,3.873571,3.95,101824800,3.540912
"2004-11-12",3.929286,3.977857,3.917143,3.964286,98925400,3.553719
"2004-11-15",3.942857,3.961429,3.881428,3.945714,94011400,3.53707
"2004-11-16",3.94,3.942857,3.891428,3.924286,73775800,3.517861
"2004-11-17",3.942143,3.960714,3.872857,3.921429,99437800,3.515299
"2004-11-18",3.878572,3.960714,3.877857,3.956429,114787400,3.546674
"2004-11-19",3.963571,4.065,3.892857,3.940714,191319800,3.532588
"2004-11-22",4.414286,4.571429,4.135714,4.382143,642052600,3.9283
"2004-11-23",4.45,4.460714,4.360714,4.376429,227862600,3.923177
"2004-11-24",4.406428,4.657143,4.396429,4.575,347697000,4.101182
"2004-11-26",4.667857,4.697143,4.595714,4.610714,137536000,4.133199
"2004-11-29",4.925,4.969285,4.815,4.888571,428229200,4.382278
"2004-11-30",4.913571,4.913571,4.789286,4.789286,257129600,4.293277
"2004-12-01",4.842143,4.853571,4.733572,4.842143,200138400,4.340658
"2004-12-02",4.723571,4.778572,4.618571,4.657857,246860600,4.17546
"2004-12-03",4.609286,4.642857,4.410714,4.477143,309712200,4.013461
"2004-12-06",4.589286,4.731429,4.496428,4.698571,311980200,4.211956
"2004-12-07",4.709286,4.766428,4.468572,4.492143,264224800,4.026907
"2004-12-08",4.505714,4.602143,4.432143,4.52,172975600,4.051879
"2004-12-09",4.486429,4.6,4.433571,4.570714,185375400,4.097341
"2004-12-10",4.645,4.717857,4.621428,4.653572,193943400,4.171617
"2004-12-13",4.687143,4.707143,4.614286,4.636428,98760200,4.156249
"2004-12-14",4.671429,4.705714,4.644286,4.663571,103930400,4.180582
"2004-12-15",4.66,4.675714,4.618571,4.661428,99590400,4.178659
"2004-12-16",4.725,4.821429,4.717857,4.757143,281528800,4.264462
"2004-12-17",4.774286,4.788571,4.635714,4.642143,195874000,4.161372
"2004-12-20",4.676429,4.714286,4.411428,4.48,292031600,4.016022
"2004-12-21",4.54,4.555,4.4,4.549286,266103600,4.078133
"2004-12-22",4.547143,4.597143,4.528572,4.553571,141457400,4.081973
"2004-12-23",4.553571,4.589286,4.542857,4.572143,61482400,4.098621
"2004-12-27",4.628572,4.653572,4.491428,4.511428,139872600,4.044196
"2004-12-28",4.521429,4.589286,4.432143,4.584286,152938800,4.109506
"2004-12-29",4.557857,4.641428,4.540714,4.602857,112390600,4.126154
"2004-12-30",4.629286,4.645,4.587143,4.628572,86335200,4.149207
"2004-12-31",4.635,4.642857,4.573571,4.6,69647200,4.123594
"2005-01-03",4.627143,4.650714,4.471428,4.520714,172998000,4.05252
"2005-01-04",4.556428,4.676429,4.497857,4.567143,274202600,4.094139
"2005-01-05",4.604286,4.660714,4.575,4.607143,170108400,4.129996
"2005-01-06",4.619286,4.636428,4.523571,4.610714,176388800,4.133199
"2005-01-07",4.642857,4.973571,4.625,4.946429,556862600,4.434144
"2005-01-10",4.987857,5.05,4.848571,4.925714,431327400,4.415576
"2005-01-11",4.875,4.939286,4.581429,4.611429,652906800,4.133839
"2005-01-12",4.675,4.707143,4.521429,4.675714,479925600,4.191468
"2005-01-13",5.265,5.315714,4.980714,4.985714,791179200,4.469361
"2005-01-14",5.017857,5.122857,4.942143,5.014286,442685600,4.494974
"2005-01-18",4.989286,5.05,4.839286,5.046429,251615000,4.523787
"2005-01-19",5.035,5.104286,4.982143,4.991428,187973800,4.474483
"2005-01-20",4.975,5.090714,4.962143,5.032857,228730600,4.511621
"2005-01-21",5.093572,5.114286,5,5.035,227833200,4.513542
"2005-01-24",5.07,5.127143,5.039286,5.054286,210407400,4.530829
"2005-01-25",5.097857,5.202857,5.067143,5.146429,242307800,4.613431
"2005-01-26",5.19,5.196429,5.087143,5.160714,184874200,4.626237
"2005-01-27",5.154286,5.208571,5.110714,5.188571,124056800,4.65121
"2005-01-28",5.187143,5.284286,5.174286,5.284286,200403000,4.73701
"2005-01-31",5.327143,5.563571,5.322143,5.492857,420274400,4.923981
"2005-02-01",5.503572,5.555,5.47,5.537857,169598800,4.964322
"2005-02-02",5.567857,5.707857,5.549286,5.687857,255015600,5.098785
"2005-02-03",5.65,5.673572,5.523571,5.557857,182912800,4.98225
"2005-02-04",5.562143,5.637857,5.537857,5.631429,140889000,5.048202
"2005-02-07",5.637857,5.667857,5.535714,5.638571,131114200,5.054605
"2005-02-08",5.647857,5.812857,5.627857,5.778572,222504800,5.180105
"2005-02-09",5.788571,5.856429,5.578571,5.624286,297864000,5.041799
"2005-02-10",5.622857,5.662857,5.475714,5.597143,273254800,5.017466
"2005-02-11",5.704286,5.84,5.638571,5.800714,300263600,5.199955
"2005-02-14",5.909286,6.056428,5.860714,6.045,317865800,5.418941
"2005-02-15",6.19,6.362857,6.142857,6.315,578054400,5.660978
"2005-02-16",6.296429,6.442857,6.239286,6.437857,409810800,5.771111
"2005-02-17",6.475,6.491428,6.246428,6.272143,379618400,5.622559
"2005-02-18",6.267143,6.275714,6.160714,6.200714,290813600,5.558527
"2005-02-22",6.164286,6.307143,6.092143,6.092143,304823400,5.461201
"2005-02-23",6.194286,6.317857,6.110714,6.302143,336295400,5.649451
"2005-02-24",6.32,6.379286,6.266428,6.352143,379757000,5.694273
"2005-02-25",6.401429,6.422143,6.299286,6.356429,228877600,5.698116
"2005-02-28",6.382857,6.448571,6.28,6.408571,162902600,5.744858
"2005-03-01",6.427143,6.444286,6.308571,6.357143,117047000,5.698756
"2005-03-02",6.321429,6.412857,6.297143,6.302857,114540300,5.650093
"2005-03-03",6.338572,6.344285,5.888571,5.97,352913400,5.351707
"2005-03-04",6.108572,6.144286,5.978571,6.115714,189154700,5.482331
"2005-03-07",6.114286,6.178571,6.05,6.107143,112658000,5.474646
"2005-03-08",5.985714,6.022857,5.728571,5.79,255362800,5.19035
"2005-03-09",5.662857,5.754286,5.547143,5.621428,330616300,5.039236
"2005-03-10",5.647143,5.751429,5.585714,5.69,194277300,5.100706
"2005-03-11",5.744286,5.798572,5.685714,5.752857,158207700,5.157053
"2005-03-14",5.788571,5.827143,5.645714,5.76,151346300,5.163457
"2005-03-15",5.805714,5.877143,5.75,5.851429,127152200,5.245416
"2005-03-16",5.887143,6.044286,5.825714,5.882857,174453300,5.273589
"2005-03-17",5.932857,6.125714,5.902857,6.035714,200480000,5.410616
"2005-03-18",6.19,6.205714,6.071429,6.137143,235037600,5.50154
"2005-03-21",6.184286,6.281428,6.122857,6.242857,135282000,5.596306
"2005-03-22",6.244286,6.28,6.097143,6.118571,137853800,5.484892
"2005-03-23",6.064286,6.2,6.002857,6.078571,152455800,5.449034
"2005-03-24",6.13,6.142857,6.071429,6.071429,88176200,5.442631
"2005-03-28",6.107143,6.137143,6.067143,6.075714,68852700,5.446473
"2005-03-29",6.08,6.118571,5.928571,5.964286,115339000,5.346585
"2005-03-30",6.01,6.114286,5.974286,6.114286,98739900,5.48105
"2005-03-31",6.064286,6.074286,5.941429,5.952857,159033700,5.33634
"2005-04-01",6.012857,6.025714,5.795714,5.841429,160321000,5.236452
"2005-04-04",5.855714,5.901429,5.737143,5.87,145003600,5.262065
"2005-04-05",5.888571,6.034286,5.87,5.984286,139059900,5.364514
"2005-04-06",6.057143,6.115714,6.021429,6.047143,103706400,5.420861
"2005-04-07",6.047143,6.25,6.035714,6.222857,126746900,5.578376
"2005-04-08",6.242857,6.35,6.22,6.248571,162487500,5.601429
"2005-04-11",6.307143,6.321429,5.987143,5.988572,205415700,5.368356
"2005-04-12",6.07,6.17,6.001429,6.094285,245265300,5.463122
"2005-04-13",6.135714,6.141428,5.77,5.862857,342986700,5.255662
"2005-04-14",5.544286,5.651429,5.262857,5.322857,688298100,4.771587
"2005-04-15",5.231429,5.321429,5.04,5.05,432021800,4.52699
"2005-04-18",5,5.185714,4.857143,5.088572,331794400,4.561567
"2005-04-19",5.228571,5.348571,5.124286,5.298572,270410700,4.749816
"2005-04-20",5.38,5.391428,5.062857,5.072857,236282900,4.547479
"2005-04-21",5.2,5.315714,5.128572,5.311429,189898100,4.761343
"2005-04-22",5.262857,5.285714,4.985714,5.071429,209782300,4.546198
"2005-04-25",5.212857,5.288571,5.158571,5.282857,186615100,4.735729
"2005-04-26",5.254286,5.358572,5.16,5.17,202626900,4.634561
"2005-04-27",5.127143,5.194286,5.072857,5.135714,153472200,4.603825
"2005-04-28",5.184286,5.191429,5.034286,5.077143,143776500,4.551322
"2005-04-29",5.164286,5.175714,5.031428,5.151429,167907600,4.617913
"2005-05-02",5.172857,5.235714,5.145714,5.204286,116480000,4.665296
"2005-05-03",5.2,5.248571,5.147143,5.172857,124184900,4.637122
"2005-05-04",5.158571,5.314286,5.157143,5.307143,112044100,4.7575
"2005-05-05",5.321429,5.324286,5.21,5.24,96841500,4.697312
"2005-05-06",5.27,5.332857,5.255714,5.32,81561900,4.769027
"2005-05-09",5.325714,5.35,5.25,5.281428,88923800,4.734449
"2005-05-10",5.25,5.321429,5.19,5.202857,110065900,4.664015
"2005-05-11",5.028572,5.095714,4.73,5.087143,510495300,4.560286
"2005-05-12",5.06,5.084286,4.857143,4.875714,242560500,4.370753
"2005-05-13",4.885714,5.032857,4.867143,4.967143,175678300,4.452714
"2005-05-16",4.937143,5.1,4.932857,5.078571,118573700,4.552601
"2005-05-17",5.02,5.065714,4.934286,5.051429,147086100,4.52827
"2005-05-18",5.064286,5.365714,4.998571,5.12,159180700,4.589739
"2005-05-19",5.111429,5.382857,5.111429,5.364286,198290400,4.808726
"2005-05-20",5.321429,5.378572,5.312857,5.364286,113162700,4.808726
"2005-05-23",5.407143,5.7,5.407143,5.68,260643600,5.091742
"2005-05-24",5.635714,5.712857,5.575714,5.671429,148365000,5.084058
"2005-05-25",5.642857,5.707143,5.617143,5.682857,99001700,5.094304
"2005-05-26",5.705714,5.848571,5.705714,5.82,131380200,5.217242
"2005-05-27",5.805714,5.827143,5.715714,5.794286,79002000,5.194191
"2005-05-31",5.808571,5.82,5.654286,5.68,101051300,5.091742
"2005-06-01",5.698571,5.822857,5.694286,5.757143,113453200,5.160896
"2005-06-02",5.721428,5.76,5.657143,5.72,93493400,5.127599
"2005-06-03",5.451428,5.511428,5.395714,5.462857,239217300,4.897088
"2005-06-06",5.475714,5.518571,5.365714,5.417143,202991600,4.856109
"2005-06-07",5.371428,5.39,5.207143,5.22,186316200,4.679383
"2005-06-08",5.232857,5.321429,5.224286,5.274286,101001600,4.728046
"2005-06-09",5.285714,5.42,5.26,5.378572,97563900,4.821531
"2005-06-10",5.342857,5.342857,5.074286,5.115714,169733200,4.585896
"2005-06-13",5.127143,5.23,5.117143,5.128572,108943100,4.597424
"2005-06-14",5.131429,5.164286,5.107143,5.142857,86961700,4.610229
"2005-06-15",5.267143,5.328571,5.185714,5.304286,140835800,4.754938
"2005-06-16",5.312857,5.44,5.26,5.425714,136918600,4.863792
"2005-06-17",5.495714,5.505714,5.404286,5.472857,149031400,4.906052
"2005-06-20",5.407143,5.441429,5.35,5.372857,80929100,4.816409
"2005-06-21",5.388571,5.455714,5.34,5.408571,92631700,4.848423
"2005-06-22",5.465714,5.514286,5.448571,5.507143,106231300,4.936787
"2005-06-23",5.547143,5.682857,5.521429,5.555714,168563500,4.980327
"2005-06-24",5.584286,5.588572,5.382857,5.394286,102677400,4.835618
"2005-06-27",5.262857,5.442857,5.24,5.3,150042900,4.751097
"2005-06-28",5.355714,5.37,5.31,5.33,87574900,4.777991
"2005-06-29",5.318572,5.327143,5.16,5.195714,112089600,4.657613
"2005-06-30",5.23,5.308571,5.187143,5.258572,104597500,4.713959
"2005-07-01",5.261428,5.281428,5.184286,5.214286,62500200,4.67426
"2005-07-05",5.221428,5.45,5.214286,5.425714,113567300,4.863792
"2005-07-06",5.387143,5.451428,5.314286,5.341429,98656600,4.788236
"2005-07-07",5.258572,5.394286,5.257143,5.375714,95930800,4.818971
"2005-07-08",5.41,5.468572,5.352857,5.464286,72683800,4.898369
"2005-07-11",5.481429,5.521429,5.397143,5.442857,97197100,4.879159
"2005-07-12",5.461429,5.485714,5.415714,5.462857,96759600,4.897088
"2005-07-13",5.47,5.5,5.414286,5.478571,171208800,4.911175
"2005-07-14",5.827143,6.001429,5.747143,5.821429,524015100,5.218524
"2005-07-15",5.852857,5.938571,5.78,5.935714,171920700,5.320973
"2005-07-18",5.915714,6.014286,5.91,5.927143,146574400,5.31329
"2005-07-19",5.931428,6.175714,5.867143,6.17,167765500,5.530995
"2005-07-20",6.122857,6.257143,6.092857,6.232857,113348900,5.587343
"2005-07-21",6.242857,6.291429,6.128572,6.184286,101066000,5.543801
"2005-07-22",6.205714,6.285714,6.198571,6.285714,75276600,5.634725
"2005-07-25",6.284286,6.325714,6.247143,6.258572,73656800,5.610392
"2005-07-26",6.287143,6.301429,6.194286,6.232857,67148200,5.587343
"2005-07-27",6.261428,6.295714,6.095714,6.284286,70937300,5.633444
"2005-07-28",6.264286,6.285714,6.185714,6.257143,62827800,5.609112
"2005-07-29",6.222857,6.34,6.037143,6.092857,140520100,5.461842
"2005-08-01",6.081429,6.154286,6.011428,6.107143,78562400,5.474646
"2005-08-02",6.127143,6.214286,6.087143,6.17,74218900,5.530995
"2005-08-03",6.17,6.187143,6.11,6.174286,64580600,5.534836
"2005-08-04",6.127143,6.142857,6.041429,6.101429,67326000,5.469524
"2005-08-05",6.07,6.194286,6.002857,6.141428,60482800,5.505383
"2005-08-08",6.142857,6.178571,6.087143,6.092857,44095800,5.461842
"2005-08-09",6.132857,6.27,6.13,6.26,95209800,5.611674
"2005-08-10",6.285714,6.341429,6.187143,6.197143,90236300,5.555326
"2005-08-11",6.198571,6.302857,6.178571,6.285714,67995900,5.634725
"2005-08-12",6.208571,6.602857,6.194286,6.585714,229009200,5.903654
"2005-08-15",6.64,6.904286,6.635714,6.811429,271681900,6.105992
"2005-08-16",6.77,6.785714,6.601429,6.607143,134405600,5.922864
"2005-08-17",6.628572,6.777143,6.624286,6.735714,124931100,6.038119
"2005-08-18",6.701428,6.714286,6.535714,6.614286,110639900,5.929267
"2005-08-19",6.611429,6.671429,6.538571,6.547143,94142300,5.869079
"2005-08-22",6.592857,6.678571,6.465714,6.552857,96933200,5.874201
"2005-08-23",6.55,6.585714,6.474286,6.534286,73901100,5.857553
"2005-08-24",6.514286,6.731429,6.512857,6.538571,143017700,5.861394
"2005-08-25",6.588572,6.641428,6.544286,6.58,69063400,5.898531
"2005-08-26",6.588572,6.62,6.48,6.534286,65264500,5.857553
"2005-08-29",6.467143,6.575714,6.465714,6.548572,64073800,5.870358
"2005-08-30",6.57,6.684286,6.56,6.652857,129690400,5.963843
"2005-08-31",6.694286,6.718572,6.61,6.698571,100739100,6.004824
"2005-09-01",6.714286,6.738572,6.584286,6.608572,89091800,5.924145
"2005-09-02",6.614286,6.685714,6.588572,6.602857,55594700,5.919022
"2005-09-06",6.671429,6.982857,6.65,6.971428,204654800,6.249422
"2005-09-07",7.007143,7.057143,6.845714,6.954286,240768500,6.234054
"2005-09-08",7.05,7.16,7.02,7.111429,175660100,6.374923
"2005-09-09",7.152857,7.335714,7.112857,7.33,153910400,6.570858
"2005-09-12",7.3,7.375714,7.225714,7.342857,113199100,6.582384
"2005-09-13",7.288571,7.327143,7.188571,7.26,123221000,6.508109
"2005-09-14",7.294286,7.312857,7.065714,7.087143,118606600,6.353152
"2005-09-15",7.142857,7.168571,7.047143,7.124286,103789000,6.386448
"2005-09-16",7.175714,7.315714,7.135714,7.315714,147751100,6.558052
"2005-09-19",7.292857,7.555714,7.292857,7.52,195932800,6.74118
"2005-09-20",7.57,7.687143,7.56,7.598571,204957200,6.811614
"2005-09-21",7.565714,7.578571,7.408571,7.444286,108686900,6.673306
"2005-09-22",7.411428,7.495714,7.331429,7.414286,115931900,6.646415
"2005-09-23",7.442857,7.642857,7.405715,7.6,139614300,6.812894
"2005-09-26",7.718572,7.794286,7.617143,7.691429,136640700,6.894854
"2005-09-27",7.702857,7.748571,7.632857,7.634286,85425900,6.843628
"2005-09-28",7.581429,7.587143,7.227143,7.297143,281386000,6.541403
"2005-09-29",7.318572,7.512857,7.258572,7.477143,159211500,6.702761
"2005-09-30",7.475714,7.664286,7.411428,7.658571,132908300,6.865399
"2005-10-03",7.737143,7.791429,7.668571,7.777143,126888300,6.971691
"2005-10-04",7.85,7.907143,7.662857,7.678571,134864800,6.883329
"2005-10-05",7.761428,7.765714,7.535714,7.54,152692400,6.759109
