"","WinIndex","WinBAH","WinTrade","AnnRetIndex","AnnRetBAH","AnnRetTrade","AnnSharpeIndex","AnnSharpeBAH","AnnSharpeTrade","MaxDDIndex","MaxDDBAH","MaxDDTrade","Accuracy","Precision","Recall"
"MAT",0.545045045045045,0.523882113821138,0.567478604344964,0.122782358142683,0.0502413217674732,0.225505328881497,0.838184053133359,0.175077884364423,0.902521484085202,0.19388242085951,0.668994779027235,0.646302856595253,0.524571428571429,0.810400866738895,0.532384341637011
"MSI",0.545045045045045,0.525595539787126,0.563371740448757,0.122782358142683,0.184241400605027,0.378738726640468,0.838184053133359,0.812329961023362,1.91138624369494,0.19388242085951,0.19135167854901,0.202353452856434,0.525714285714286,0.882352941176471,0.533980582524272
"XL",0.545045045045045,0.531408308004053,0.565242494226328,0.122782358142683,0.144185948167904,0.327108125461379,0.838184053133359,0.608294919537265,1.51685756401647,0.19388242085951,0.270729431996494,0.266080392397384,0.527428571428571,0.923076923076923,0.537423312883436
"EW",0.545045045045045,0.52784746613146,0.563613231552163,0.122782358142683,0.250266577682396,0.386902100844049,0.838184053133359,0.797871076603447,1.41781312128075,0.19388242085951,0.440182250569476,0.328691493666023,0.511428571428571,0.817589576547231,0.522916666666667
"AMZN",0.545045045045045,0.526078234704112,0.56,0.122782358142683,0.331318665863465,0.477030374888452,0.838184053133359,1.06693088428798,1.7061431239625,0.19388242085951,0.305344572323,0.308700838134869,0.512,0.8495670995671,0.523333333333333
"NWL",0.545045045045045,0.520283975659229,0.556291390728477,0.122782358142683,0.15302836007579,0.3767039669698,0.838184053133359,0.55491026232442,1.57285997301413,0.19388242085951,0.48761781322095,0.441516253996079,0.52,0.887554585152838,0.524516129032258
"ROP",0.545045045045045,0.544132397191575,0.575274725274725,0.122782358142683,0.230154623869686,0.36957787035218,0.838184053133359,1.11567294055832,1.89022128339775,0.19388242085951,0.25291298323938,0.252912983239381,0.536,0.958990536277603,0.541246290801187
"HCP",0.545045045045045,0.547198384654215,0.580906148867314,0.122782358142683,0.0831400401895855,0.278228150572053,0.838184053133359,0.346104261713104,1.21161052011817,0.19388242085951,0.442180146730522,0.44311549213462,0.550857142857143,0.991752577319588,0.552873563218391
"BMY",0.545045045045045,0.531549722362443,0.566285714285714,0.122782358142683,0.171585596185803,0.25985605733064,0.838184053133359,0.771568618383516,1.21873896157743,0.19388242085951,0.381844423802517,0.381844423802517,0.530857142857143,0.934599156118143,0.538601823708207
"NFLX",0.545045045045045,0.505764411027569,0.57258064516129,0.122782358142683,0.556155957510168,0.737073237679324,0.838184053133359,1.02245641357312,2.20128613372694,0.19388242085951,0.819904262642314,0.316622054753616,0.514285714285714,0.574200913242009,0.513265306122449
