"","Open","High","Low","Close","Volume"
"2001-01-02",27.4375,27.9375,26.6875,27.25,219900
"2001-01-03",27.25,29.625,27.25,28.5,363400
"2001-01-04",28.4375,30,28.4375,29.5625,252700
"2001-01-05",29.5625,30.375,29.5,29.5625,284400
"2001-01-08",29.5,30.8125,29.5,30.75,374600
"2001-01-09",30,30.5,30,30.5,474600
"2001-01-10",30.5,30.5,29.75,30,323000
"2001-01-11",30,30.5,29.9375,30,103300
"2001-01-12",29.625,31,29.625,30.875,363600
"2001-01-16",30.875,31.875,30.875,31.5625,416000
"2001-01-17",31.4375,31.875,30.9375,31,237700
"2001-01-18",31.25,31.25,29.8125,31,298800
"2001-01-19",31,31,29.9375,30,248900
"2001-01-22",30,30.9375,29.5,30.4375,175100
"2001-01-23",30.4375,31.5,30.3125,31.0625,183800
"2001-01-24",31,31,30.125,30.1875,227600
"2001-01-25",30.125,31.0625,30.125,30.875,287000
"2001-01-26",30.6875,30.6875,29.75,30.1875,171700
"2001-01-29",30.120001,31,30.07,30.85,187000
"2001-01-30",30.85,30.85,30.200001,30.67,168600
"2001-01-31",30.67,31.99,30.67,31.5,284900
"2001-02-01",31.65,32.599998,31.58,32.200001,285200
"2001-02-02",32.150002,32.290001,31.940001,31.940001,79200
"2001-02-05",31.950001,32.290001,31.82,31.889999,69300
"2001-02-06",31.85,32,31.700001,31.969999,191500
"2001-02-07",31.9,31.91,31.469999,31.469999,248100
"2001-02-08",31.48,31.48,30.219999,30.75,307400
"2001-02-09",27,29.65,26.85,29.41,1172200
"2001-02-12",28.799999,29.75,28.799999,29.65,551900
"2001-02-13",29.65,29.889999,29.450001,29.84,142700
"2001-02-14",29.84,30.59,29.809999,30,476800
"2001-02-15",30.299999,30.700001,30.299999,30.690001,382800
"2001-02-16",30.68,30.799999,30.68,30.77,248500
"2001-02-20",30.780001,31.65,30.780001,31.51,279500
"2001-02-21",31.709999,32.099998,31.200001,31.98,546100
"2001-02-22",31.950001,32.099998,31.4,31.469999,425100
"2001-02-23",31.450001,31.459999,30.26,30.9,144000
"2001-02-26",30.879999,31.33,30.879999,31.059999,145600
"2001-02-27",31.059999,31.190001,30.5,30.530001,150600
"2001-02-28",30.450001,30.450001,29.75,29.950001,343100
"2001-03-01",29.950001,29.99,29.299999,29.74,211800
"2001-03-02",29.74,30.549999,29.65,30.23,288300
"2001-03-05",30.27,31.200001,30.27,30.969999,223900
"2001-03-06",31,31.040001,28.799999,30.200001,313500
"2001-03-07",30.049999,30.65,30.049999,30.559999,222900
"2001-03-08",30.450001,31.02,30.450001,30.940001,183500
"2001-03-09",30.98,31.040001,30.709999,30.93,92800
"2001-03-12",30.9,31,30.82,30.83,87000
"2001-03-13",30.75,30.75,29.75,30.030001,334700
"2001-03-14",29.77,29.870001,29.02,29.02,115800
"2001-03-15",29.01,30,28.98,29.59,154200
"2001-03-16",29.5,29.6,28.780001,28.9,254200
"2001-03-19",28.85,28.98,27.34,28.959999,353700
"2001-03-20",28.959999,29.450001,28.120001,29.190001,240900
"2001-03-21",29.190001,29.190001,27.450001,27.450001,525200
"2001-03-22",27.450001,27.799999,25.5,27.66,356700
"2001-03-23",27.6,28,27.34,27.389999,103000
"2001-03-26",27.389999,28.799999,27.389999,28.639999,110300
"2001-03-27",28.85,28.85,27.780001,28.85,137900
"2001-03-28",28.6,28.6,27.68,28.1,162600
"2001-03-29",28.15,28.870001,28.129999,28.51,117000
"2001-03-30",28.709999,28.959999,28,28.08,466400
"2001-04-02",28.58,29.360001,28.209999,28.549999,214800
"2001-04-03",28.549999,28.959999,28.049999,28.059999,184400
"2001-04-04",28,28.6,27.950001,28.6,75400
"2001-04-05",28.700001,29.75,28.700001,29.73,109900
"2001-04-06",29.73,29.82,29.26,29.27,117400
"2001-04-09",29.35,30.33,29.299999,30.059999,165500
"2001-04-10",30.059999,30.290001,30.030001,30.110001,75300
"2001-04-11",30.110001,30.18,27.91,28.139999,220700
"2001-04-12",28.389999,29.860001,28.08,29.860001,169100
"2001-04-16",29.799999,29.799999,28.540001,28.889999,112600
"2001-04-17",28.5,29.879999,28.5,29.4,270000
"2001-04-18",29.4,30.25,29.1,30.24,193700
"2001-04-19",30.24,30.75,30.02,30.5,185700
"2001-04-20",30.49,31.07,30.18,31,255500
"2001-04-23",31.049999,31.190001,31.01,31.059999,161400
"2001-04-24",31,31.860001,30.9,31.5,268000
